sortid,genelist,drdist,FC,pValues,pAdjusted
3759,FOXP4,6.6401941404171e-08,0.000202963216594358,0.988633309386251,0.999999999999955
4495,HNRNPA1P54,6.63679897141996e-08,0.000202859440348368,0.988636215488008,0.999999999999955
8211,RITA1,6.62947424750985e-08,0.000202635553893541,0.988642487633516,0.999999999999955
8798,SERPINH1,6.62849832216488e-08,0.000202605723900173,0.988643323577899,0.999999999999955
10256,TMTC2,6.62058252848029e-08,0.00020236377089185,0.988650106252545,0.999999999999955
1567,CAPN7,6.60300111000409e-08,0.000201826379789909,0.988665185472745,0.999999999999955
8644,SCAMP1,6.60179081902148e-08,0.000201789386210256,0.988666224252647,0.999999999999955
9168,SLCO3A1,6.59779906779534e-08,0.000201667374917879,0.988669651005573,0.999999999999955
3794,FTH1P2,6.59185486540122e-08,0.000201485685284642,0.988674755778999,0.999999999999955
11047,WBP1,6.59047465839465e-08,0.000201443498076302,0.988675941405076,0.999999999999955
1603,CASP8AP2,6.58995259447245e-08,0.000201427540745736,0.988676389901041,0.999999999999955
7299,PLEKHG2,6.58149468943898e-08,0.000201169017640095,0.988683658416361,0.999999999999955
3785,FSCN1,6.57347351484143e-08,0.000200923843573982,0.988690555933297,0.999999999999955
8218,RMI1,6.55188944333621e-08,0.00020026410795673,0.988709137299485,0.999999999999955
10065,TM9SF3,6.55091860381643e-08,0.000200234433415961,0.988709973797892,0.999999999999955
8733,SEL1L,6.52695550425777e-08,0.000199501980770278,0.988730640659961,0.999999999999955
2931,DOP1A,6.51923837292611e-08,0.000199266100046789,0.98873730433859,0.999999999999955
1341,BTN2A2,6.514224668036e-08,0.000199112851866083,0.988741635745183,0.999999999999955
2467,CSNK1E,6.50116044071356e-08,0.000198713532577579,0.988752929943833,0.999999999999955
6668,NUDCD3,6.49626790237216e-08,0.000198563987956129,0.988757162529329,0.999999999999955
5763,METTL8,6.49604462729178e-08,0.000198557163362218,0.988757355724938,0.999999999999955
8323,RPE,6.49180919169703e-08,0.000198427703648569,0.988761021194635,0.999999999999955
7532,PPP2R5B,6.47926936460859e-08,0.000198044413102,0.988771880545147,0.999999999999955
2350,CORO7-PAM16,6.47045175942861e-08,0.000197774895453548,0.988779522787994,0.999999999999955
11691,ZNF770,6.46853920548305e-08,0.000197716436605434,0.988781181091022,0.999999999999955
6076,MT1L,6.46677604587057e-08,0.000197662544122963,0.988782710077123,0.999999999999955
7087,PGAP2,6.45930434791857e-08,0.000197434165280765,0.988789191738603,0.999999999999955
6263,NAT10,6.45899552996763e-08,0.000197424725995807,0.988789459717336,0.999999999999955
2740,DELE1,6.45847509133782e-08,0.000197408818343695,0.988789911345751,0.999999999999955
10049,TLR3,6.45672050222979e-08,0.000197355187826026,0.988791434084569,0.999999999999955
11541,ZNF487,6.44215889185769e-08,0.000196910099743146,0.988804079526783,0.999999999999955
1677,CCDC189,6.44179305087067e-08,0.00019689891750029,0.988804397410585,0.999999999999955
8029,RBM20,6.43630374269825e-08,0.000196731132098238,0.988809168223498,0.999999999999955
9560,STAP1,6.42455886121184e-08,0.000196372139744311,0.988819382657291,0.999999999999955
10592,TTC21B,6.42407544347193e-08,0.000196357363667381,0.988819803282022,0.999999999999955
9152,SLC7A6OS,6.42284939314058e-08,0.000196319888389746,0.988820870146897,0.999999999999955
4466,HMBS,6.42001269874804e-08,0.000196233182397989,0.988823338926758,0.999999999999955
1226,BICD2,6.40846376085472e-08,0.000195880179227674,0.988833395622696,0.999999999999955
6927,PBDC1,6.40318362534528e-08,0.000195718787367077,0.988837996529279,0.999999999999955
4422,HIP1R,6.40316221489214e-08,0.000195718132938253,0.988838015189384,0.999999999999955
6124,MTMR9,6.39938074301207e-08,0.000195602549014047,0.988841311389844,0.999999999999955
889,ARL6,6.38846908540325e-08,0.000195269024861013,0.988850828232981,0.999999999999955
11748,ZNRD2,6.38712359062445e-08,0.000195227898661622,0.988852002298775,0.999999999999955
11154,XPC,6.38088382952126e-08,0.000195037175023502,0.988857448671804,0.999999999999955
5324,LLGL2,6.36381585334697e-08,0.000194515477724924,0.988872360070099,0.999999999999955
10399,TRAF3IP2,6.34036614324433e-08,0.000193798717267324,0.988892879509556,0.999999999999955
11268,ZC3H3,6.33951078909032e-08,0.000193772572635593,0.98889362869566,0.999999999999955
8337,RPL12P16,6.33130465185021e-08,0.000193521745028019,0.988900818843327,0.999999999999955
408,AEBP2,6.32048285864942e-08,0.000193190967657522,0.988910307935877,0.999999999999955
