"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1030",1.13897505430892e-12,0.0431090868593825,0.145,0.074,1.02826667903009e-08
"5732",1.15166359024337e-12,-0.101938070822941,0.697,0.643,1.03972188927171e-08
"8767",1.17263962394621e-12,-0.151298907960706,0.171,0.166,1.05865905249863e-08
"6716",1.17499155991132e-12,0.103541007067159,0.186,0.079,1.06078238028794e-08
"1390",1.17694534678267e-12,-0.0631173229175484,0.156,0.147,1.06254625907539e-08
"8942",1.19218031511979e-12,0.0416667897735494,0.449,0.326,1.07630038849015e-08
"1236",1.23587562436231e-12,0.0660972782866555,0.194,0.1,1.1157485136743e-08
"4256",1.23856060914439e-12,-0.133439798888392,0.146,0.195,1.11817251793556e-08
"6526",1.24890184582567e-12,-0.0927148062549634,0.2,0.181,1.12750858641142e-08
"5680",1.26270944465491e-12,-0.187962016512519,0.268,0.319,1.13997408663445e-08
"5146",1.27027113491112e-12,0.150368558129143,0.913,0.803,1.14680078059776e-08
"1304",1.27751816171943e-12,-0.180244811973215,0.194,0.25,1.1533433964003e-08
"658",1.31195108450788e-12,0.0647687258691704,0.205,0.104,1.18442943909371e-08
"4743",1.31504769210199e-12,-0.178376918506338,0.17,0.211,1.18722505642968e-08
"3439",1.34247186897278e-12,-0.121749844022633,0.083,0.114,1.21198360330862e-08
"8986",1.3534448587258e-12,0.0660495014287756,0.178,0.087,1.22189001845766e-08
"7546",1.39582268112608e-12,-0.145873687775839,0.111,0.178,1.26014871652063e-08
"4864",1.40074684368483e-12,-0.0620543512663614,0.22,0.185,1.26459425047866e-08
"8077",1.43023978351218e-12,-0.142392890825605,0.075,0.135,1.29122047655479e-08
"4108",1.44402328705324e-12,-0.0857370072170198,0.446,0.383,1.30366422355167e-08
"5113",1.44865096434949e-12,0.0947588057386539,0.379,0.243,1.30784209061472e-08
"1751",1.45340673037646e-12,-0.112026914625642,0.426,0.403,1.31213559618387e-08
"4156",1.45377478096688e-12,-0.0939412691830357,0.141,0.145,1.3124678722569e-08
"5201",1.46415620453624e-12,0.0154882123321131,0.274,0.18,1.32184022145531e-08
"4399",1.49300408595421e-12,0.0772885643401512,0.428,0.291,1.34788408879946e-08
"7356",1.50530930783878e-12,0.133970510368459,0.605,0.445,1.35899324311685e-08
"1741",1.50916571061341e-12,-0.206708272333001,0.347,0.433,1.36247480354178e-08
"8455",1.51084984833617e-12,0.0315108322925414,0.474,0.364,1.3639952430779e-08
"8118",1.54846923645475e-12,-0.061638453124097,0.363,0.31,1.39795802667135e-08
"2268",1.62904810542158e-12,0.0944417576374825,0.948,0.854,1.47070462957461e-08
"6324",1.68868151376142e-12,0.128760878672844,0.249,0.122,1.52454167062381e-08
"4211",1.69718749884354e-12,0.107760406597442,0.473,0.323,1.53222087395595e-08
"2322",1.6992234030043e-12,-0.131723180535045,0.354,0.375,1.53405888823228e-08
"2342",1.73305338746391e-12,-0.160247757204267,0.178,0.209,1.56460059820242e-08
"4925",1.74762277685524e-12,0.091380223274122,0.406,0.268,1.57775384294491e-08
"4965",1.76437356202463e-12,-0.103020763426043,0.6,0.515,1.59287645179584e-08
"4363",1.76955153221022e-12,-0.142988807946428,0.044,0.117,1.59755112327938e-08
"6184",1.78533412084e-12,-0.171834811490229,0.106,0.171,1.61179964429435e-08
"5852",1.78892431936874e-12,-0.141622102428645,0.09,0.174,1.61504087552609e-08
"3961",1.79047872324879e-12,-0.111809576664871,0.468,0.413,1.61644419134901e-08
"368",1.79432173029872e-12,-0.0505051096102842,0.442,0.375,1.61991365811369e-08
"3430",1.81650824562705e-12,-0.0545696064149995,0.263,0.215,1.6399436441521e-08
"562",1.83559817834103e-12,-0.0984514605158747,0.256,0.236,1.65717803540629e-08
"3335",1.83642892559684e-12,-0.152474090952407,0.143,0.221,1.65792803402882e-08
"2081",1.86806627309152e-12,0.0257307688471961,0.31,0.221,1.68649023134703e-08
"616",1.87222371164939e-12,-0.159977815858679,0.078,0.153,1.69024356687706e-08
"1888",1.88393044863988e-12,-0.128116027814056,0.282,0.278,1.70081240903208e-08
"8262",1.91013652197919e-12,0.0649763139691442,0.22,0.121,1.72447125204281e-08
"8257",1.92801747699986e-12,0.128680478728853,0.215,0.1,1.74061417823548e-08
"3340",1.95125843357214e-12,-0.0818386252784387,0.324,0.277,1.76159611382893e-08
"7057",1.95903442017691e-12,0.0604880255119848,0.997,0.959,1.76861627453572e-08
"3498",1.96396095021914e-12,-0.198094719244697,0.54,0.556,1.77306394585784e-08
"2010",1.96596051357335e-12,0.0449456678964795,0.193,0.108,1.77486915165402e-08
"7101",1.9864301043626e-12,-0.132047895811809,0.172,0.223,1.79334909821855e-08
"3822",1.99038209688191e-12,0.206428675866738,0.602,0.44,1.79691695706499e-08
"714",2.02081005463097e-12,-0.0629645448879551,0.698,0.607,1.82438731732084e-08
"1363",2.02448694154993e-12,-0.159609043241388,0.12,0.197,1.82770681083128e-08
"4739",2.03528242974107e-12,0.0769439100940763,0.287,0.166,1.83745297757024e-08
"4103",2.05816110720564e-12,0.0688764728158333,0.171,0.077,1.85810784758525e-08
"5552",2.06229783750177e-12,-0.128362473792112,0.935,0.885,1.8618424876966e-08
"8576",2.07386776415944e-12,-0.133490641610356,0.11,0.178,1.87228781748314e-08
"4881",2.08889151497036e-12,-0.105411381045235,0.552,0.485,1.88585125971524e-08
"2284",2.09024333310938e-12,0.0235709151580245,0.263,0.177,1.88707168113115e-08
"8746",2.11473321203311e-12,-0.0656648426918185,0.137,0.119,1.90918114382349e-08
"6238",2.15620388582562e-12,-0.108536615660202,0.371,0.33,1.94662086812337e-08
"4030",2.16257869566709e-12,-0.118978302572897,0.044,0.128,1.95237604644825e-08
"5489",2.16910165614155e-12,0.370117318501815,0.998,0.975,1.95826497516459e-08
"213",2.22726485749804e-12,-0.153280727058901,0.068,0.136,2.01077471334923e-08
"1195",2.24764849948067e-12,-0.152095070222845,0.1,0.162,2.02917706533115e-08
"5456",2.26829311154962e-12,-0.178580427380454,0.106,0.16,2.04781502110699e-08
"6939",2.28640491242354e-12,-0.188869178631884,0.085,0.118,2.06416635493597e-08
"4772",2.33052468012227e-12,-0.144890025355795,0.103,0.178,2.10399768121438e-08
"1635",2.36123098678046e-12,0.0864922436200259,0.286,0.164,2.1317193348654e-08
"3539",2.36556043465681e-12,-0.123526272577283,0.108,0.15,2.13562796040817e-08
"8974",2.36585280049935e-12,-0.190207710775369,0.327,0.354,2.13589190829081e-08
"5773",2.38892610883920e-12,0.138090192710982,0.454,0.299,2.15672249106003e-08
"3393",2.41149328180164e-12,-0.19072409471195,0.449,0.476,2.17709613481052e-08
"6829",2.4175552978668e-12,0.0569085062506562,0.193,0.101,2.18256892291414e-08
"7295",2.42810358009309e-12,-0.0466383089676034,0.364,0.296,2.19209191210804e-08
"7432",2.44691761979751e-12,0.0947445582389199,0.123,0.035,2.20907722715319e-08
"3555",2.45086640874238e-12,-0.178939809809821,0.126,0.188,2.21264219381262e-08
"5706",2.45642875325348e-12,-0.1634234736169,0.103,0.18,2.21766387843724e-08
"2281",2.46571980876155e-12,0.0583114186980538,0.244,0.143,2.22605184334993e-08
"5423",2.4741602788913e-12,0.0930718880618358,0.227,0.114,2.23367189978307e-08
"2073",2.49799020421622e-12,0.0803327139056449,0.307,0.185,2.2551855563664e-08
"3352",2.52534577342027e-12,-0.164285898480628,0.201,0.261,2.27988216424382e-08
"2183",2.53293149075243e-12,-0.129493887156933,0.424,0.406,2.28673054985129e-08
"1589",2.6406601322883e-12,-0.156286403051396,0.191,0.249,2.38398796742988e-08
"612",2.64451279879374e-12,-0.174234787771892,0.09,0.18,2.38746615475099e-08
"3275",2.64636925095951e-12,-0.180638194158255,0.263,0.34,2.38914215976625e-08
"2511",2.66157224922348e-12,0.0512353769741982,0.382,0.271,2.40286742659896e-08
"8792",2.666272237104e-12,0.0819973845815074,0.273,0.157,2.40711057565749e-08
"2516",2.67968368271903e-12,0.127578963272752,0.207,0.09,2.41921842875874e-08
"6983",2.68394597735723e-12,0.0150087838012004,0.43,0.317,2.42306642835811e-08
"7298",2.68606112551427e-12,0.14247660115629,0.853,0.723,2.42497598411428e-08
"6539",2.68907744568871e-12,-0.117309008223041,0.723,0.671,2.42769911796777e-08
"5097",2.69837457534333e-12,-0.149040290897652,0.113,0.187,2.43609256661996e-08
"6303",2.75625050079041e-12,-0.108127974078162,0.371,0.344,2.48834295211359e-08
"3057",2.79246124025014e-12,-0.0724018591414528,0.836,0.756,2.52103400769783e-08
"6873",2.80380773596375e-12,-0.0679168625177659,0.655,0.574,2.53127762402807e-08
"970",2.8613161481952e-12,0.129791913575655,0.948,0.858,2.58319621859063e-08
"3749",2.95137752564847e-12,-0.183316880815279,0.195,0.258,2.66450363015544e-08
"8149",2.95426558496305e-12,-0.148510781219119,0.588,0.56,2.66711097010464e-08
"3829",2.96745812398088e-12,0.0384255448380637,0.273,0.18,2.67902119432994e-08
"7261",3.00039350847225e-12,-0.215716323080928,0.43,0.508,2.70875525944874e-08
"8031",3.00250631355844e-12,-0.0991316732823457,0.95,0.892,2.71066269988056e-08
"3730",3.03132886957954e-12,-0.0933623565075116,0.134,0.142,2.73668370345641e-08
"4054",3.04789717590332e-12,-0.103189401840962,0.032,0.101,2.75164157040552e-08
"5853",3.0746958614422e-12,0.094713569690902,0.149,0.052,2.77583542371001e-08
"6840",3.10671947124624e-12,0.115551917246695,0.215,0.097,2.80474633864111e-08
"5657",3.13152251771085e-12,-0.207345080500588,0.281,0.346,2.82713852898935e-08
"6188",3.27472584619818e-12,-0.000478257545087235,0.954,0.869,2.95642249394772e-08
"2220",3.30385744636715e-12,-0.104513798431437,0.344,0.323,2.98272250258026e-08
"4324",3.31159000380253e-12,0.0114030789611122,0.216,0.142,2.98970345543292e-08
"438",3.33420321898419e-12,0.120737885958851,0.404,0.26,3.01011866609892e-08
"581",3.34022987643037e-12,0.0115153302654164,0.233,0.164,3.01555953244134e-08
"2155",3.36273000843376e-12,0.106495800382311,0.638,0.483,3.035872651614e-08
"8085",3.37340780669933e-12,-0.184148523074437,0.193,0.288,3.04551256788816e-08
"3191",3.39532379303138e-12,-0.161523436081758,0.118,0.162,3.06529832034873e-08
"3251",3.40657115833691e-12,0.0411328755296634,0.516,0.389,3.07545244174656e-08
"7497",3.42226212512735e-12,0.0724227006201003,0.235,0.125,3.08961824656497e-08
"7341",3.42835685160615e-12,-0.14660952338359,0.999,0.969,3.09512056563003e-08
"1125",3.43766630436918e-12,-0.108384796099228,0.664,0.621,3.1035251395845e-08
"6672",3.44476565339828e-12,-0.137427746675356,0.447,0.427,3.10993443188797e-08
"8454",3.49294642790734e-12,0.101392160866481,0.214,0.1,3.15343203511475e-08
"3851",3.51370708483259e-12,-0.00318948075665948,0.242,0.164,3.17217475618686e-08
"8372",3.57157716126203e-12,-0.146782433582723,0.601,0.518,3.22441986118736e-08
"6158",3.57855266673965e-12,-0.0552186712692738,0.49,0.407,3.23071734753256e-08
"7521",3.67203178630704e-12,-0.18489630699615,0.561,0.58,3.31511029667799e-08
"2950",3.70997317192658e-12,0.100501174724369,0.144,0.058,3.34936377961531e-08
"8147",3.71922379824676e-12,-0.103699493716488,0.211,0.205,3.35771524505717e-08
"2996",3.76178113316693e-12,0.0810574670205746,0.109,0.028,3.3961360070231e-08
"4658",3.76791331794483e-12,-0.154312481583208,0.713,0.632,3.40167214344059e-08
"3128",3.80531680558472e-12,-0.138444617496471,0.111,0.164,3.43544001208188e-08
"8575",3.92818012790459e-12,-0.0462525191861423,0.201,0.163,3.54636101947226e-08
"7121",3.94494810318275e-12,-0.140070467648215,0.19,0.232,3.56149914755339e-08
"1846",3.95362032831931e-12,0.0802578408979246,0.237,0.129,3.56932843240667e-08
"2330",3.9855617964295e-12,0.095322774372856,0.54,0.389,3.59816518981655e-08
"5022",3.99090497213886e-12,-0.226888373240107,0.404,0.452,3.60298900884697e-08
"7787",4.00961301909796e-12,-0.122584198130111,0.326,0.317,3.61987863364164e-08
"3358",4.02869921765187e-12,0.0712156641592239,0.455,0.326,3.63710965369611e-08
"7450",4.09754838407789e-12,-0.0732548878210136,0.545,0.49,3.69926668114552e-08
"5895",4.101080194865e-12,-0.0748012494082279,0.204,0.184,3.70245519992412e-08
"732",4.10365228458662e-12,-0.121023047320861,0.041,0.117,3.7047772825248e-08
"5476",4.14195392653032e-12,0.104079185756849,0.334,0.205,3.73935600487158e-08
"6128",4.17360950486025e-12,0.0805220353048493,0.243,0.138,3.76793466098784e-08
"8439",4.22866600764171e-12,-0.131740204605292,0.978,0.94,3.81763967169894e-08
"643",4.2451704377521e-12,0.111777539425119,0.912,0.802,3.8325398712026e-08
"1400",4.27233042145231e-12,0.09753643750912,0.362,0.229,3.85705990448715e-08
"7600",4.33553273916289e-12,-0.107089081266487,0.336,0.323,3.91411895691626e-08
"3891",4.37431783778374e-12,0.0337607026945363,0.831,0.706,3.94913414395116e-08
"8864",4.38791128163736e-12,-0.173256973687972,0.159,0.204,3.96140630506221e-08
"1632",4.47004890548275e-12,-0.027803161712269,0.201,0.154,4.03556015186983e-08
"4180",4.47305018227608e-12,-0.0293289790394725,0.281,0.213,4.03826970455884e-08
"1999",4.5089123983031e-12,-0.223018869416717,0.165,0.243,4.07064611318804e-08
"2532",4.54737680536696e-12,-0.0491087363031604,0.324,0.272,4.10537177988529e-08
"2040",4.56380820723222e-12,-0.0922251368610731,0.245,0.247,4.12020604948925e-08
"1875",4.59907896518304e-12,-0.0534544279320498,0.242,0.202,4.15204848976725e-08
"4943",4.69200814249881e-12,-0.141027935068913,0.204,0.258,4.23594495104793e-08
"7343",4.72489471962879e-12,-0.137299265568876,0.33,0.322,4.26563495288087e-08
"5637",4.73654747468385e-12,0.0602556011684019,0.237,0.139,4.27615506014458e-08
"817",4.78282759270838e-12,-0.171424301287373,0.392,0.428,4.31793675069712e-08
"1476",4.79884048679233e-12,-0.161819437582471,0.134,0.204,4.33239319147612e-08
"5590",4.81282037761548e-12,-0.137850595916056,0.167,0.219,4.34501423691126e-08
"1573",4.85867750669698e-12,0.0686733690527246,0.325,0.213,4.38641405304603e-08
"3758",4.91333733667038e-12,-0.144362799453374,0.125,0.192,4.43576094754602e-08
"4715",4.99049114379731e-12,0.0995907846948526,0.313,0.184,4.50541540462021e-08
"6257",5.05020613102273e-12,0.0837178467874286,0.476,0.33,4.55932609508732e-08
"8718",5.10723213313389e-12,-0.0628837147995703,0.215,0.195,4.61080916979328e-08
"7401",5.25443651449014e-12,-0.164943442330013,0.201,0.281,4.7437052852817e-08
"6578",5.28266654251739e-12,-0.119057282446881,0.102,0.132,4.7691913545847e-08
"1837",5.30409747348398e-12,-0.155858861346783,0.218,0.277,4.78853919906133e-08
"948",5.30644575431314e-12,0.053103078061088,0.174,0.087,4.7906592269939e-08
"2011",5.31061822603002e-12,-0.0198661333163613,0.263,0.205,4.7944261344599e-08
"2609",5.34247220146513e-12,-0.125769334589636,0.231,0.256,4.82318390348272e-08
"7466",5.3565718330248e-12,-0.146305818631287,0.057,0.124,4.83591305085479e-08
"2844",5.45557849931643e-12,-0.174445321375351,0.213,0.287,4.92529626918287e-08
"4926",5.45813137677519e-12,-0.0931289837726991,0.184,0.183,4.92760100695264e-08
"4304",5.47131461810049e-12,-0.0149499945167818,0.386,0.309,4.93950283722112e-08
"3782",5.5037936025864e-12,0.0740259438242412,0.675,0.527,4.968824864415e-08
"1280",5.54055288506179e-12,0.101420452972041,0.127,0.063,5.00201114463379e-08
"4434",5.57434085062736e-12,-0.00698890904141541,0.308,0.228,5.03251491994638e-08
"6390",5.57677608686561e-12,0.128063286464122,0.562,0.406,5.03471345122227e-08
"5255",5.62342255948467e-12,0.0850438207780898,0.26,0.15,5.07682588670276e-08
"3208",5.65638327881147e-12,0.13558456611574,0.44,0.288,5.10658282411099e-08
"5595",5.74740924065609e-12,-0.0447229056479421,0.563,0.468,5.18876106246431e-08
"1989",5.82265559865525e-12,0.18583566766437,0.407,0.261,5.25669347446596e-08
"3296",5.87575845132571e-12,0.0325483017307485,0.365,0.263,5.30463472985685e-08
"110",5.9895015971231e-12,-0.139415459624281,0.415,0.406,5.40732204188274e-08
"4679",6.00957155234797e-12,-0.140051334140524,0.109,0.136,5.42544119745975e-08
"6163",6.05397613015703e-12,-0.0187782701706526,0.291,0.228,5.46552965030577e-08
"3766",6.08936770796205e-12,-0.152748333539104,0.111,0.205,5.49748116674814e-08
"5384",6.24531481117678e-12,0.0807696033000867,0.109,0.032,5.63827021153039e-08
"6659",6.31100498092195e-12,-0.114966110695392,0.222,0.239,5.69757529677633e-08
"4161",6.31784834593873e-12,0.0363861234983527,0.994,0.945,5.70375348671348e-08
"1084",6.32090019372324e-12,-0.14794804634458,0.388,0.392,5.70650869489334e-08
"108",6.35512066394165e-12,0.0867025311348281,0.591,0.445,5.73740293540652e-08
"269",6.42299499812116e-12,-0.000198514981519127,0.758,0.629,5.79867988430378e-08
"3538",6.47083042453207e-12,0.188481457605402,0.855,0.736,5.84186570726756e-08
"7702",6.52342234546551e-12,-0.15545215323195,0.158,0.225,5.88934569348627e-08
"2851",6.56059965795808e-12,-0.178866113597023,0.119,0.204,5.92290937120456e-08
"2140",6.60858377646174e-12,-0.21103718211121,0.066,0.128,5.96622943338966e-08
"237",6.63458285432415e-12,-0.0387609606119897,0.191,0.156,5.98970140088385e-08
"4690",6.70350307388623e-12,-0.107010890607789,0.041,0.115,6.05192257510449e-08
"937",6.7145980838264e-12,-0.140606050956967,0.076,0.178,6.06193915007848e-08
"6856",6.87985907748192e-12,-0.134033947516791,0.069,0.126,6.21113677515068e-08
"3101",6.9282033874311e-12,-0.0282254134493634,0.652,0.546,6.25478201817279e-08
"2634",6.95144437167347e-12,-0.0912524918462667,0.528,0.478,6.27576397874681e-08
"289",6.98628932373839e-12,0.104150756656499,0.246,0.129,6.30722200147102e-08
"3846",7.03750657335297e-12,-0.144162736019581,0.076,0.153,6.35346093442306e-08
"3983",7.07417363859641e-12,-0.105704630749196,0.289,0.267,6.38656396092484e-08
"111",7.11862566150701e-12,0.0381235095570473,0.222,0.133,6.42669524720853e-08
"6650",7.18077939131898e-12,-0.14597341416602,0.11,0.17,6.48280763448277e-08
"7389",7.20395495438467e-12,-0.15629704311092,0.167,0.228,6.50373053281848e-08
"285",7.21310451722478e-12,-0.0735189000780638,0.322,0.279,6.51199075815053e-08
"4920",7.3529862427897e-12,-0.151053060276069,0.263,0.315,6.63827597999054e-08
"6438",7.37028863751094e-12,-0.536295161462531,0.996,0.962,6.65389658194488e-08
"8125",7.38923248357428e-12,0.115478439415114,0.345,0.208,6.67099908617086e-08
"1344",7.50827609696252e-12,-0.152383967182275,0.353,0.396,6.77847166033776e-08
"1968",7.58856148952142e-12,-0.113599462191247,0.408,0.385,6.85095331273994e-08
"4173",7.58952801066674e-12,0.095516725642406,0.28,0.162,6.85182588802994e-08
"7508",7.79691593685097e-12,0.127636978546183,0.296,0.163,7.03905570778905e-08
"7536",7.8130059560114e-12,-0.176665982490974,0.34,0.365,7.05358177708709e-08
"6738",7.9036383478805e-12,0.0409956785856146,0.333,0.229,7.13540470046652e-08
"8240",8.00327310874046e-12,0.174606090689135,0.861,0.746,7.22535496257089e-08
"6591",8.00389780127471e-12,-0.138402544872998,0.092,0.159,7.22591893499081e-08
"5031",8.03580845596842e-12,-0.219635166976453,0.737,0.704,7.25472787404829e-08
"599",8.07510223478616e-12,0.0425082320431369,0.431,0.315,7.29020229756495e-08
"8672",8.14233281520815e-12,0.0277946796506894,0.206,0.128,7.35089806556992e-08
"452",8.18689718697563e-12,-0.145614793027528,0.126,0.194,7.3911307804016e-08
"3753",8.21904049049502e-12,-0.156082553770537,0.124,0.174,7.42014975481891e-08
"296",8.23651988813092e-12,-0.158245155290743,0.23,0.292,7.43593015500459e-08
"5855",8.2532135068892e-12,-0.108219744181693,0.164,0.184,7.45100115401957e-08
"1094",8.30212010921719e-12,-0.159050827947436,0.103,0.18,7.49515403460128e-08
"8832",8.32688256144433e-12,0.175660044930185,0.554,0.397,7.51750957647194e-08
"5243",8.38834873826869e-12,-0.142454054514504,0.121,0.174,7.57300124090897e-08
"4755",8.41411796596339e-12,-0.0836759140503958,0.598,0.527,7.59626569967175e-08
"6759",8.48669288016847e-12,-0.137082491063118,0.206,0.221,7.6617863322161e-08
"5840",8.51638034896868e-12,-0.143094700488577,0.111,0.181,7.68858817904892e-08
"8633",8.54493651234131e-12,0.0174326027639174,0.253,0.17,7.71436868334173e-08
"6621",8.7037342369625e-12,-0.12109293635998,0.238,0.254,7.85773126912975e-08
"1045",8.76119213501452e-12,-0.0271924575079652,0.228,0.166,7.90960425949111e-08
"1140",8.83287666487343e-12,0.115312257589542,0.544,0.392,7.97432105304774e-08
"6754",9.02723243963131e-12,-0.161091964446522,0.19,0.254,8.14978544649914e-08
"4563",9.12601985153996e-12,0.0319081077321677,0.365,0.246,8.23897072197027e-08
"1809",9.13914735142304e-12,-0.153058334039255,0.125,0.213,8.25082222886472e-08
"5935",9.15306150715989e-12,0.069675575777889,0.317,0.205,8.26338392866395e-08
"8966",9.1985037235859e-12,-0.149859805830717,0.101,0.157,8.30440916165335e-08
"5237",9.23626643765947e-12,0.160932108670999,0.562,0.403,8.33850133991897e-08
"2080",9.25059094295173e-12,0.05284251853721,0.122,0.052,8.35143350329683e-08
"8773",9.28455014835639e-12,-0.136336874132152,0.243,0.244,8.38209187393615e-08
"299",9.33216792794716e-12,-0.070647085696423,0.304,0.265,8.4250812053507e-08
"9005",9.38325824264354e-12,0.129032870446524,0.761,0.617,8.47120554145859e-08
"8216",9.45926375392419e-12,-0.19071672161479,0.052,0.1,8.53982331704275e-08
"8744",9.48662986361944e-12,-0.148124284491118,0.049,0.118,8.56452944087563e-08
"7240",9.59905758437713e-12,-0.137449418974394,0.49,0.466,8.66602918717567e-08
"2586",9.61998031935139e-12,-0.000992649356983399,0.31,0.225,8.68491823231044e-08
"7423",9.62320562984459e-12,0.0228004344965391,0.216,0.136,8.6878300426237e-08
"8388",9.68036880700242e-12,-0.131489670893287,0.18,0.205,8.73943695896178e-08
"6587",9.80772175098731e-12,-0.134337841428083,0.286,0.299,8.85441119679135e-08
"8992",9.81533677602228e-12,0.132813870203916,0.706,0.555,8.86128604139292e-08
"2567",1.00632632111768e-11,0.097332998077824,0.247,0.129,9.08511402705037e-08
"5309",1.0142615380715e-11,0.109728711087797,0.253,0.136,9.15675316570955e-08
"6012",1.01913632578955e-11,-0.105906470066251,0.252,0.256,9.20076274922805e-08
"1250",1.03163824176264e-11,-0.0961499717404607,0.314,0.291,9.31363004663314e-08
"6785",1.04271830572034e-11,-0.0619031545825094,0.385,0.338,9.4136608640432e-08
"7900",1.06698052392452e-11,-0.131072024576412,0.07,0.119,9.63270016999053e-08
"6178",1.06767736985925e-11,-0.0479407336613755,0.221,0.184,9.63899129508928e-08
"2469",1.06842766947943e-11,-0.163436045044603,0.314,0.35,9.64576500006025e-08
"1439",1.06919304927861e-11,0.102387112243748,0.303,0.176,9.65267484888729e-08
"3307",1.07023138450421e-11,-0.174841585721005,0.262,0.327,9.66204893930403e-08
"2584",1.08724856027302e-11,-0.00153231409327331,0.26,0.187,9.81568000214479e-08
"943",1.09264330588723e-11,-0.149463206353398,0.189,0.225,9.86438376554991e-08
"5562",1.09275283509849e-11,-0.0271611831202622,0.23,0.171,9.86537259526914e-08
"5687",1.12951696242594e-11,0.0773972036248643,0.457,0.324,1.01972791367814e-07
"4753",1.1399980525146e-11,-0.194490589675013,0.704,0.713,1.02919024181018e-07
"1883",1.14169038563963e-11,-0.148492813900004,0.094,0.157,1.03071808015546e-07
"8200",1.16366989554025e-11,-0.134040772799063,0.055,0.14,1.05056118169374e-07
"8734",1.19013786077675e-11,0.0255324946314083,0.244,0.16,1.07445646070925e-07
"6057",1.1998389037041e-11,-0.0121677923748129,0.319,0.258,1.08321456226406e-07
"3848",1.23338358922802e-11,-0.0340074918699809,0.291,0.209,1.11349870435506e-07
"3745",1.23831529584391e-11,-0.12994730638496,0.102,0.16,1.11795104908789e-07
"3347",1.26386449541181e-11,-0.162191989632049,0.16,0.243,1.14101686645778e-07
"1692",1.30021201114759e-11,-0.0691772438063631,0.909,0.833,1.17383140366405e-07
"7833",1.30722402055113e-11,-0.141954552213697,0.122,0.184,1.18016184575356e-07
"5103",1.31834974846389e-11,-0.0962214033385389,0.423,0.388,1.1902061529132e-07
"7369",1.32089209144507e-11,-0.0347675315516687,0.724,0.607,1.19250138015661e-07
"8590",1.32688773896882e-11,0.0131468489653859,0.192,0.125,1.19791425074105e-07
"5114",1.3400100098129e-11,0.0954064796928903,0.143,0.051,1.20976103685908e-07
"4287",1.34831762223128e-11,-0.115682445561473,0.186,0.187,1.2172611493504e-07
"3500",1.35506100484599e-11,0.0553166702957606,0.222,0.129,1.22334907517496e-07
"5859",1.35707204880974e-11,0.0748728576549442,0.196,0.098,1.22516464566543e-07
"6551",1.35873845227348e-11,-0.00649870974285716,0.654,0.539,1.22666907471249e-07
"8493",1.36467309017505e-11,-0.00631055924645843,0.172,0.112,1.23202686581004e-07
"2655",1.36648566164448e-11,-0.0270663797065099,0.364,0.281,1.23366325533264e-07
"333",1.36888223767648e-11,-0.143515087494297,0.393,0.368,1.23582688417432e-07
"4223",1.37086785404589e-11,0.0814944600052123,0.282,0.166,1.23761949863263e-07
"4165",1.37666417430293e-11,-0.0610339734085586,0.351,0.305,1.24285241656069e-07
"208",1.38795675328286e-11,0.0597038122332008,0.305,0.19,1.25304735686376e-07
"1049",1.40745123184468e-11,0.0585633565755888,0.258,0.156,1.27064697210938e-07
"1129",1.4086842927503e-11,-0.110840981391296,0.605,0.569,1.27176017949497e-07
"2790",1.41032487258035e-11,-0.114910699478868,0.612,0.57,1.27324129496554e-07
"8379",1.43185733047263e-11,0.0956170185921665,0.116,0.038,1.29268079795069e-07
"8390",1.44690023445948e-11,-0.174940196323079,0.422,0.478,1.30626153167001e-07
"3149",1.44938527290504e-11,0.137261258953751,0.416,0.268,1.30850502437867e-07
"6488",1.46050457622114e-11,-0.0693777260296677,0.308,0.251,1.31854353141244e-07
"7146",1.46270412104714e-11,0.115118316636829,0.166,0.065,1.32052928048136e-07
"2425",1.46835079283011e-11,-0.0292219392344201,0.401,0.334,1.32562709576702e-07
"6026",1.46929013217846e-11,-0.155647561846531,0.084,0.132,1.32647513133071e-07
"5607",1.47672763993009e-11,-0.00111699774671362,0.184,0.126,1.33318971332889e-07
"6669",1.4823572086851e-11,0.0376853228041117,0.385,0.275,1.33827208800091e-07
"4393",1.5062863295313e-11,-0.0753845216185982,0.288,0.249,1.35987529830085e-07
"2925",1.52380779569118e-11,-0.307973811571235,0.391,0.517,1.37569367794999e-07
"7954",1.55789527520829e-11,0.00616579141065693,0.263,0.184,1.40646785445804e-07
"1020",1.56474424827251e-11,-0.140318040534033,0.203,0.212,1.41265110734042e-07
"3457",1.57301392013722e-11,-0.142759798496586,0.276,0.313,1.42011696709988e-07
"8491",1.58223815536612e-11,0.0416164538341637,0.77,0.64,1.42844460666454e-07
"3069",1.58789083821783e-11,-0.169830462347322,0.158,0.239,1.43354784874305e-07
"702",1.600459092481e-11,0.08971591043746,0.205,0.1,1.44489446869184e-07
"4451",1.62701714880485e-11,-0.13841474748512,0.118,0.164,1.46887108194102e-07
"6515",1.63356048382777e-11,-0.144104204378872,0.226,0.264,1.47477840479971e-07
"3991",1.66034066261982e-11,-0.151154991534847,0.191,0.258,1.49895555021317e-07
"806",1.66938031795397e-11,0.100344624427592,0.235,0.124,1.50711655104884e-07
"6557",1.69499976880971e-11,-0.152486880494969,0.52,0.475,1.53024579128141e-07
"8846",1.69935958430669e-11,-0.110141632651857,0.955,0.906,1.53418183271208e-07
