sortid,genelist,drdist,FC,pValues,pAdjusted
1710,LEPROT,1.50894246847757e-17,0.00183802961743595,0.965803371580368,0.99999999991268
383,BCCIP,1.50842012525251e-17,0.00183739335572407,0.965809287307562,0.99999999991268
3486,TTC7A,1.5026962015807e-17,0.00183042109438441,0.965874180181876,0.99999999991268
2801,RUVBL1,1.49452740691672e-17,0.00182047075708209,0.965967005702923,0.99999999991268
3144,ST13,1.49360256244654e-17,0.00181934421212546,0.965977531106457,0.99999999991268
1830,MAPK1IP1L,1.48694646910778e-17,0.00181123648307108,0.966053378791352,0.99999999991268
3154,STAG3L5P,1.4859874373022e-17,0.00181006829482035,0.96606432118127,0.99999999991268
2775,RRBP1,1.48317034281707e-17,0.0018066368166779,0.966096484223484,0.99999999991268
3145,ST3GAL2,1.48249121924082e-17,0.00180580958219208,0.966104242419984,0.99999999991268
2583,RAC1,1.47914372593347e-17,0.00180173202988534,0.966142509675433,0.99999999991268
1429,HIRIP3,1.4783758632436e-17,0.00180079670306169,0.966151293700985,0.99999999991268
1905,MIS18BP1,1.47740913169559e-17,0.00179961913582207,0.966162355952854,0.99999999991268
253,APP,1.47672801559579e-17,0.00179878947426075,0.966170152101394,0.99999999991268
2989,SLC3A1,1.47559744691583e-17,0.0017974123384443,0.966183096723147,0.99999999991268
2757,RPS2,1.47444289393957e-17,0.00179600598756638,0.966196321084904,0.99999999991268
575,CD2AP,1.47430569683886e-17,0.00179583886897849,0.966197892898556,0.99999999991268
427,BTN3A1,1.47375837693973e-17,0.00179517218339847,0.966204164058353,0.99999999991268
2971,SLC30A1,1.46976838359803e-17,0.00179031200742185,0.966249916467045,0.99999999991268
696,CLN5,1.46945385866771e-17,0.00178992888735635,0.966253525701698,0.99999999991268
2226,OR6D1P,1.46320440725465e-17,0.0017823164852735,0.966325319765573,0.99999999991268
1326,GOSR1,1.45888591523169e-17,0.00177705616792763,0.966375020630178,0.99999999991268
3697,ZNF2,1.45880242446909e-17,0.00177695446856025,0.966375982238209,0.99999999991268
2460,PPP1R13B,1.45768677226869e-17,0.00177559550237704,0.966388834451088,0.99999999991268
3700,ZNF221,1.45704956310245e-17,0.00177481932346729,0.966396177254036,0.99999999991268
1803,MACC1,1.45512383162233e-17,0.00177247360680172,0.96641837796955,0.99999999991268
3637,YPEL1,1.44789154067242e-17,0.00176366401647899,0.96650188683874,0.99999999991268
944,DPP9,1.44621189964957e-17,0.00176161806044611,0.966521310973812,0.99999999991268
2534,PSMD8,1.44300119159754e-17,0.00175770712506199,0.966558472536373,0.99999999991268
1185,FGFR1OP,1.44026291422199e-17,0.00175437165335107,0.966590198800154,0.99999999991268
800,CTSH,1.43656037745726e-17,0.00174986162571557,0.966633145261446,0.99999999991268
659,CFHR2,1.43620363915814e-17,0.00174942708591491,0.966637286066711,0.99999999991268
424,BTD,1.43420642697218e-17,0.00174699429922702,0.966660478035486,0.99999999991268
2262,PALM2AKAP2,1.43344504183169e-17,0.00174606686264959,0.966669323628189,0.99999999991268
1735,LMBR1,1.43085340224959e-17,0.00174291000915177,0.966699450336305,0.99999999991268
3491,TUBA1C,1.42799228077253e-17,0.00173942490211571,0.966732741416035,0.99999999991268
2960,SLC25A25,1.41356394928485e-17,0.00172184987778009,0.966901136170053,0.99999999991268
2862,SEC61A1,1.41104998426306e-17,0.00171878763898452,0.966930564874151,0.99999999991268
2043,NBN,1.40450163588984e-17,0.00171081115312989,0.967007343959518,0.99999999991268
1035,EMC10,1.40216975924021e-17,0.00170797071458716,0.967034728383663,0.99999999991268
3600,WDR72,1.40108653942341e-17,0.00170665125400661,0.967047456948492,0.99999999991268
3724,ZNF445,1.39847802806749e-17,0.00170347384914873,0.967078128960146,0.99999999991268
2065,NDUFA3,1.39643060110164e-17,0.00170097989627684,0.96710222357465,0.99999999991268
234,AP5B1,1.39345452350687e-17,0.00169735476219967,0.96713727834751,0.99999999991268
2097,NFKBIZ,1.39285626962791e-17,0.0016966260343845,0.967144329615579,0.99999999991268
3788,ZSWIM8,1.39122007729566e-17,0.00169463300282146,0.967163622207389,0.99999999991268
823,CYP20A1,1.38743604011298e-17,0.00169002370023999,0.967208283941915,0.99999999991268
523,CCDC122,1.38495146170393e-17,0.00168699725702026,0.967237641782261,0.99999999991268
3256,TCAM1P,1.38211908675086e-17,0.00168354716587353,0.967271141389048,0.99999999991268
3556,USP54,1.37919942071714e-17,0.00167999074622526,0.967305709430196,0.99999999991268
2666,RILPL2,1.37705206415807e-17,0.00167737506999027,0.967331156936448,0.99999999991268
2974,SLC31A2,1.37692877527223e-17,0.00167722489287721,0.967332618589255,0.99999999991268
2734,RPL22,1.37003055725474e-17,0.00166882223387029,0.967414505186909,0.99999999991268
725,COBLL1,1.36757824844528e-17,0.00166583509796747,0.967443665516399,0.99999999991268
2077,NEK4,1.36728990776628e-17,0.0016654838727094,0.967447095886688,0.99999999991268
1590,ITCH,1.36605514193165e-17,0.00166397981525057,0.967461789914895,0.99999999991268
624,CELF1,1.36421032844613e-17,0.00166173266408618,0.967483756064741,0.99999999991268
3505,TYRO3,1.36031017252273e-17,0.00165698191828269,0.967530244153513,0.99999999991268
3705,ZNF273,1.35561807383878e-17,0.00165126651393217,0.967586260391783,0.99999999991268
499,CARD14,1.35473469226566e-17,0.00165019047456763,0.967596817426647,0.99999999991268
2865,SEH1L,1.35236199264906e-17,0.00164730030992604,0.967625189944189,0.99999999991268
3374,TMX4,1.35113825125972e-17,0.00164580968124756,0.967639833073045,0.99999999991268
2107,NIT1,1.34590203552092e-17,0.00163943149267361,0.967702564086602,0.99999999991268
3679,ZFYVE26,1.34433743795341e-17,0.00163752567006704,0.96772133201695,0.99999999991268
2942,SKP2,1.3432562394683e-17,0.00163620867165293,0.967734307787764,0.99999999991268
2651,RFC5,1.33821068632033e-17,0.00163006272751254,0.967794930184139,0.99999999991268
3113,SRGAP2B,1.33578118195227e-17,0.00162710336950025,0.967824161544106,0.99999999991268
2350,PHIP,1.33564855433162e-17,0.00162694181695604,0.967825758061934,0.99999999991268
3088,SPG11,1.3337532519184e-17,0.0016246331656706,0.967848581628337,0.99999999991268
2343,PHACTR4,1.3337032644506e-17,0.00162457227637347,0.967849183806026,0.99999999991268
285,ARIH2OS,1.32737338968036e-17,0.00161686191130296,0.967925528660966,0.99999999991268
225,AP002990.1,1.32731705606065e-17,0.00161679329181372,0.967926208920442,0.99999999991268
18,ABHD17A,1.32579547532607e-17,0.00161493986763493,0.967944588318243,0.99999999991268
892,DHRS1,1.32528244750747e-17,0.00161431495293815,0.96795078763795,0.99999999991268
232,AP4E1,1.32348224435507e-17,0.00161212214123019,0.967972550425532,0.99999999991268
1508,IDS,1.32291891211117e-17,0.00161143595115311,0.967979363635225,0.99999999991268
3060,SNX5,1.31861849612064e-17,0.00160619765206418,0.968031422878943,0.99999999991268
3393,TNS2,1.31764342527114e-17,0.00160500992679438,0.968043238545462,0.99999999991268
2152,NR3C1,1.31742991081546e-17,0.00160474984670419,0.968045826444987,0.99999999991268
3490,TUBA1B,1.31731480080554e-17,0.00160460963220833,0.968047221721695,0.99999999991268
2618,RBM39,1.31246677463307e-17,0.00159870429394842,0.968106041377832,0.99999999991268
816,CYB5R2,1.31169547475916e-17,0.00159776478032097,0.968115409355493,0.99999999991268
300,ARRDC4,1.30361782844695e-17,0.00158792547002839,0.968213684249401,0.99999999991268
1560,INHBA,1.29988504555097e-17,0.00158337859984507,0.968259201337195,0.99999999991268
3494,TUBB6,1.29772839793632e-17,0.00158075160625657,0.968285529066228,0.99999999991268
211,ANKRD44,1.2960802991853e-17,0.001578744071589,0.968305663351548,0.99999999991268
1687,LAMA5,1.29216023177175e-17,0.00157396907177359,0.968353605116389,0.99999999991268
1957,MSH6,1.29004822767765e-17,0.00157139645806683,0.968379464764686,0.99999999991268
1624,KCNE3,1.28863739996028e-17,0.00156967794116921,0.968396750932996,0.99999999991268
459,C1ORF35,1.28826499872584e-17,0.00156922432248409,0.968401315360373,0.99999999991268
3731,ZNF506,1.28789714027966e-17,0.00156877623732961,0.968405824756711,0.99999999991268
2522,PSIP1,1.28174434389464e-17,0.00156128156989067,0.968481344711447,0.99999999991268
1407,HEG1,1.27911881709549e-17,0.00155808343867028,0.968513625907763,0.99999999991268
3621,XKR9,1.27639289264731e-17,0.00155476301395209,0.968547176635235,0.99999999991268
1308,GNAS,1.27513869670328e-17,0.00155323528884703,0.968562625353713,0.99999999991268
3719,ZNF397,1.27332858371698e-17,0.00155103040605711,0.96858493507345,0.99999999991268
2970,SLC2A3,1.27081694407995e-17,0.00154797099979237,0.968615917463121,0.99999999991268
2475,PPT2,1.26975196663395e-17,0.00154667376008408,0.968629063774328,0.99999999991268
1081,ESRP2,1.26846890123173e-17,0.00154511086934459,0.968644909545947,0.99999999991268
2962,SLC25A30,1.26650340884043e-17,0.00154271672026103,0.968669198818516,0.99999999991268
1636,KHNYN,1.26596485761254e-17,0.00154206071572272,0.968675857451332,0.99999999991268
2510,PRR33,1.26539688128051e-17,0.00154136886872254,0.968682881432394,0.99999999991268
3550,USP15,1.2638720414322e-17,0.00153951147464583,0.968701746450296,0.99999999991268
416,BRI3BP,1.2618168255454e-17,0.00153700803415749,0.968727191218911,0.99999999991268
3235,TAX1BP1,1.26171446141535e-17,0.00153688334530637,0.968728459088792,0.99999999991268
3063,SOCS4,1.26138767222116e-17,0.00153648528624837,0.968732507005443,0.99999999991268
1838,MARF1,1.25689780321202e-17,0.0015310162160952,0.968788175988627,0.99999999991268
3762,ZNF772,1.25574183355371e-17,0.00152960813956928,0.968802524736864,0.99999999991268
3089,SPG21,1.25536869037156e-17,0.00152915361712414,0.968807157877387,0.99999999991268
339,ATP6V1F,1.25385718774676e-17,0.00152731246900269,0.968825932541252,0.99999999991268
2048,NCAPD3,1.25368293489412e-17,0.00152710021312763,0.968828097697777,0.99999999991268
57,AC093827.5,1.25171805298228e-17,0.00152470680766375,0.968852522524736,0.99999999991268
1049,ENY2,1.2508909805212e-17,0.00152369935793588,0.968862809342858,0.99999999991268
1629,KCTD12,1.2476983402344e-17,0.00151981043073849,0.968902550194438,0.99999999991268
1911,MLLT6,1.24667736426608e-17,0.00151856678884514,0.968915269683986,0.99999999991268
2799,RUNX1,1.24336312443205e-17,0.00151452974230328,0.968956595028781,0.99999999991268
259,ARF1,1.23926354511797e-17,0.00150953608061259,0.969007789183263,0.99999999991268
903,DIDO1,1.23481018507928e-17,0.00150411148171685,0.96906349742322,0.99999999991268
1788,LTBR,1.22762776963115e-17,0.00149536264430644,0.969153556532609,0.99999999991268
3457,TRIM7,1.22747048548518e-17,0.00149517105786448,0.969155531640355,0.99999999991268
2840,SCGB3A1,1.2252696665661e-17,0.00149249025959656,0.969183181897742,0.99999999991268
2670,RIOX2,1.22456537138177e-17,0.00149163236379519,0.969192035648274,0.99999999991268
3608,WHAMMP3,1.2237443205261e-17,0.00149063224893219,0.969202360363179,0.99999999991268
1684,LACTB,1.21996114860071e-17,0.00148602400031305,0.969249978628119,0.99999999991268
2632,RCSD1,1.21991941776183e-17,0.00148597316834336,0.96925050430046,0.99999999991268
3143,SSRP1,1.21738664482019e-17,0.00148288801978519,0.969282425846527,0.99999999991268
3536,UFM1,1.21614556472739e-17,0.00148137627098375,0.969298079813338,0.99999999991268
1665,KLRD1,1.21549730340588e-17,0.00148058662954038,0.969306259630624,0.99999999991268
1550,IL2RB,1.21332228995296e-17,0.00147793726468499,0.969333720110351,0.99999999991268
1155,FBLIM1,1.21221163136646e-17,0.00147658438117916,0.969347752159779,0.99999999991268
1526,IFRD1,1.21045421235148e-17,0.00147444368445462,0.96936996853302,0.99999999991268
1261,GBF1,1.20887682888925e-17,0.00147252228746157,0.969389922749069,0.99999999991268
2140,NPIPB12,1.20505810079528e-17,0.0014678707281846,0.96943828447806,0.99999999991268
301,ARSG,1.20434478023725e-17,0.0014670018386545,0.969447326724898,0.99999999991268
239,APLP2,1.20422201145575e-17,0.00146685229507599,0.969448883246079,0.99999999991268
1531,IGF2R,1.20352121195872e-17,0.00146599865734074,0.969457769838186,0.99999999991268
1043,ENO1,1.19829758414306e-17,0.00145963580200582,0.969524090628355,0.99999999991268
3619,XAF1,1.19704567216451e-17,0.00145811085897912,0.969540006781752,0.99999999991268
331,ATP5PB,1.19558632556105e-17,0.00145633324165089,0.969558570674998,0.99999999991268
1504,ICE2,1.19464727237511e-17,0.00145518938918191,0.969570522077869,0.99999999991268
2696,RNF149,1.19248646969018e-17,0.00145255733433867,0.9695980406598,0.99999999991268
2418,PNISR,1.19175949304737e-17,0.00145167181045119,0.969607304575349,0.99999999991268
3718,ZNF394,1.19073045129933e-17,0.00145041834370213,0.969620422567035,0.99999999991268
3394,TNS3,1.18827478475757e-17,0.00144742711777497,0.969651749804406,0.99999999991268
543,CCDC85C,1.18607473357731e-17,0.001444747254683,0.969679843667856,0.99999999991268
535,CCDC51,1.18482554477757e-17,0.00144322562873658,0.96969580697503,0.99999999991268
2744,RPL36,1.18461901682064e-17,0.00144297405883938,0.969698446994827,0.99999999991268
1132,FAM221A,1.18450871006253e-17,0.00144283969514253,0.969699857126072,0.99999999991268
2496,PRKX,1.18404706584841e-17,0.00144227737036474,0.969705759372236,0.99999999991268
456,C1ORF162,1.18077826985228e-17,0.00143829567856419,0.969747584820817,0.99999999991268
280,ARHGEF39,1.17499938622336e-17,0.00143125647098168,0.969821669865064,0.99999999991268
3072,SPAG9,1.17405422062644e-17,0.00143010517303838,0.969833804193824,0.99999999991268
3032,SMG1P3,1.17398210237835e-17,0.00143001732643143,0.969834730271051,0.99999999991268
2722,RPL10A,1.17062372600235e-17,0.001425926517554,0.969877887092695,0.99999999991268
1568,INTS6,1.16978095993459e-17,0.00142489995158116,0.969888726786627,0.99999999991268
2860,SEC22B,1.16810202890554e-17,0.00142285486038551,0.969910332931435,0.99999999991268
1057,EPN1,1.16392514105213e-17,0.0014177670298395,0.969964152813903,0.99999999991268
3613,WNT2B,1.16361389834495e-17,0.0014173879078213,0.969968167095648,0.99999999991268
437,C12ORF4,1.16343180122622e-17,0.00141716609691434,0.969970515959455,0.99999999991268
492,CAPG,1.15991582421012e-17,0.00141288331607623,0.970015904556719,0.99999999991268
3676,ZFX,1.15977545284161e-17,0.00141271233094051,0.970017718073714,0.99999999991268
2121,NNT,1.15158177626489e-17,0.001402731685198,0.970123766751076,0.99999999991268
1102,FABP4,1.15068326973137e-17,0.00140163722225155,0.970135418847844,0.99999999991268
3356,TMEM33,1.1496486245162e-17,0.00140037692996822,0.970148842075775,0.99999999991268
1406,HEATR1,1.1466412680392e-17,0.00139671369535829,0.970187893145183,0.99999999991268
347,ATRX,1.14598538146891e-17,0.0013959147656661,0.970196416760564,0.99999999991268
375,BAZ2B,1.14399594105695e-17,0.00139349144570811,0.970222285610768,0.99999999991268
1814,MAN1B1,1.14321579030124e-17,0.001392541150899,0.970232436120236,0.99999999991268
1793,LY9,1.1422992367454e-17,0.00139142470503257,0.970244365792836,0.99999999991268
1272,GCNT1,1.14201329903389e-17,0.00139107640680817,0.970248088480031,0.99999999991268
3451,TRIM39,1.1386763998853e-17,0.00138701175915351,0.970291566869171,0.99999999991268
2857,SEC11A,1.13488129436218e-17,0.00138238897432341,0.970341093103619,0.99999999991268
2332,PFDN6,1.13359763513953e-17,0.00138082536025646,0.97035786365537,0.99999999991268
2291,PCNT,1.12992451883583e-17,0.0013763511694271,0.970405904216001,0.99999999991268
1065,ERBIN,1.12874671461464e-17,0.0013749164964112,0.970421325227861,0.99999999991268
845,DCAF7,1.12819875808336e-17,0.00137424903535512,0.970428502378576,0.99999999991268
1877,MEIOC,1.127039177506e-17,0.0013728365604003,0.970443696356009,0.99999999991268
3495,TUBGCP2,1.12167037386106e-17,0.00136629686765804,0.97051414598752,0.99999999991268
2813,SAG,1.12148547997324e-17,0.00136607165003112,0.970516575175606,0.99999999991268
2168,NSRP1,1.12096612150951e-17,0.0013654390240309,0.97052339972659,0.99999999991268
2260,PAIP2,1.11889547539752e-17,0.00136291678812027,0.970550624488084,0.99999999991268
828,CYP4B1,1.11734710964157e-17,0.00136103073734132,0.970570998818906,0.99999999991268
187,ALG2,1.11536575404327e-17,0.00135861726542411,0.970597091320892,0.99999999991268
197,ANGPTL6,1.11371601874176e-17,0.00135660773728872,0.970618834421264,0.99999999991268
113,ADAMTSL4,1.11352753620565e-17,0.00135637814836073,0.970621319600282,0.99999999991268
1372,GYG1,1.11307347843706e-17,0.00135582506456586,0.970627307305525,0.99999999991268
2878,SEPTIN7,1.11277914606193e-17,0.00135546654087515,0.970631189349347,0.99999999991268
3338,TMEM140,1.11275155804879e-17,0.00135543293615775,0.970631553242826,0.99999999991268
413,BRD3OS,1.10695968032052e-17,0.00134837790057652,0.970708049982778,0.99999999991268
9,ABCA1,1.10502184429961e-17,0.00134601743947574,0.970733688845299,0.99999999991268
2595,RAP1GDS1,1.10246365079799e-17,0.0013429013263559,0.970767569950207,0.99999999991268
2079,NEK7,1.09943158290197e-17,0.00133920799098269,0.970807778135116,0.99999999991268
2622,RBM7,1.09554660111669e-17,0.00133447572866407,0.970859378020502,0.99999999991268
322,ATP13A3,1.09510092803942e-17,0.00133393285818833,0.970865303253126,0.99999999991268
395,BHLHE40,1.09473990268681e-17,0.00133349309636533,0.970870103977706,0.99999999991268
136,AHI1,1.09369614069089e-17,0.00133222169901114,0.970883987834063,0.99999999991268
2671,RIPK1,1.09289467510644e-17,0.00133124544079564,0.970894653228432,0.99999999991268
2245,OXR1,1.09200318845362e-17,0.00133015952870444,0.970906521167323,0.99999999991268
2684,RNASEH2B,1.09186442507976e-17,0.00132999050225294,0.970908368894515,0.99999999991268
1768,LRRC58,1.09161284998908e-17,0.0013296840608363,0.970911719085035,0.99999999991268
608,CDC42SE1,1.08984444654563e-17,0.00132752998407555,0.970935279584978,0.99999999991268
2098,NFX1,1.08847881750001e-17,0.00132586652328449,0.970953487008242,0.99999999991268
1184,FGF5,1.0862407555774e-17,0.00132314035963986,0.970983351002088,0.99999999991268
3304,TIGD7,1.08587200417961e-17,0.00132269118678882,0.970988274459678,0.99999999991268
3755,ZNF718,1.08529809663477e-17,0.00132199211503022,0.970995938765853,0.99999999991268
1260,GATD1,1.08233569822364e-17,0.00131838364344694,0.971035532723224,0.99999999991268
3333,TMEM106B,1.0822716775172e-17,0.00131830566038461,0.97103638899099,0.99999999991268
5,AANAT,1.08146957917731e-17,0.00131732863141524,0.971047119091177,0.99999999991268
258,ARCN1,1.08023471405069e-17,0.00131582445300971,0.971063646336959,0.99999999991268
3684,ZMAT3,1.07667676968162e-17,0.00131149055210617,0.971111318280501,0.99999999991268
2181,NUDCD2,1.07624862496577e-17,0.0013109690327741,0.971117060190034,0.99999999991268
1193,FLII,1.07603163893428e-17,0.0013107047239878,0.97111997065715,0.99999999991268
3596,WDR11,1.07602152392688e-17,0.00131069240298579,0.971120106338472,0.99999999991268
1454,HNRNPA1P40,1.07574076941123e-17,0.00131035041836691,0.971123872595924,0.99999999991268
1926,MOV10,1.07516419294803e-17,0.0013096480956222,0.971131608780369,0.99999999991268
233,AP4M1,1.07213031147998e-17,0.00130595255115277,0.971172349988325,0.99999999991268
526,CCDC159,1.0712149653048e-17,0.00130483757598617,0.971184653265961,0.99999999991268
328,ATP5F1C,1.06938127938877e-17,0.00130260397921681,0.971209315901533,0.99999999991268
3366,TMEM8B,1.06858597643986e-17,0.00130163522765373,0.971220019117763,0.99999999991268
2061,NCOR1,1.06499739486222e-17,0.00129726400783449,0.971268364051749,0.99999999991268
2698,RNF187,1.06313856785896e-17,0.00129499978692677,0.971293438007369,0.99999999991268
1274,GDF5,1.06144489637436e-17,0.0012929367405112,0.971316303275861,0.99999999991268
1087,ETFRF1,1.06031994498298e-17,0.00129156644706481,0.97133150068357,0.99999999991268
1617,JUN,1.05472452591813e-17,0.00128475071606246,0.971407211599848,0.99999999991268
277,ARHGDIB,1.05207501613723e-17,0.00128152337138185,0.971443131932596,0.99999999991268
1361,GSTP1,1.05192775195728e-17,0.00128134399017284,0.971445129772511,0.99999999991268
3248,TBCCD1,1.04902737455111e-17,0.00127781106583301,0.971484505931259,0.99999999991268
2410,PLXNB2,1.0425253386997e-17,0.00126989099285595,0.971572977522755,0.99999999991268
2661,RHOXF1P3,1.04188311366524e-17,0.00126910870416102,0.971581731091163,0.99999999991268
921,DNAJB7,1.04039135478923e-17,0.00126729160572722,0.971602074290781,0.99999999991268
3348,TMEM200B,1.03982417208018e-17,0.00126660072543223,0.971609812824537,0.99999999991268
690,CLIC4,1.03605063114985e-17,0.00126200420824391,0.971661352194039,0.99999999991268
1401,HCLS1,1.03013941133038e-17,0.00125480380310564,0.971742277460617,0.99999999991268
123,ADPRH,1.02937868893086e-17,0.00125387717380719,0.971752708702208,0.99999999991268
1113,FAM114A1,1.0274118547632e-17,0.00125148139031759,0.971779696392648,0.99999999991268
1989,MTND2P28,1.02721574427974e-17,0.00125124250985368,0.971782388717733,0.99999999991268
2629,RCN2,1.02532795072887e-17,0.00124894300504777,0.971808318678498,0.99999999991268
607,CDC42EP3,1.02419018811024e-17,0.00124755710635756,0.971823958065112,0.99999999991268
749,CPEB2,1.02257455037503e-17,0.00124558911216931,0.971846181149952,0.99999999991268
792,CTLA4,1.02027021122397e-17,0.00124278221681264,0.971877907754031,0.99999999991268
2340,PGM3,1.01920538158559e-17,0.0012414851571475,0.971892580660152,0.99999999991268
2396,PLD4,1.01688839091502e-17,0.00123866285108561,0.971924534360956,0.99999999991268
776,CSF1,1.01621725877024e-17,0.00123784535089254,0.971933796774445,0.99999999991268
1685,LAG3,1.01566903730998e-17,0.0012371775671288,0.971941365148506,0.99999999991268
1688,LAMP1,1.0139769598127e-17,0.00123511646233523,0.971964737730328,0.99999999991268
3636,YIPF6,1.01340915162698e-17,0.00123442482015259,0.971972585211245,0.99999999991268
652,CFAP157,1.01074033657241e-17,0.00123117395988705,0.972009499504508,0.99999999991268
1013,EIF4B,1.00874952849981e-17,0.00122874897399361,0.972037067583187,0.99999999991268
660,CFL1,1.00663386564957e-17,0.00122617190358802,0.972066394480456,0.99999999991268
1826,MAP7D1,1.00552208734087e-17,0.00122481765615838,0.972081818098324,0.99999999991268
370,BAIAP2,1.00211017085644e-17,0.00122066163054336,0.972129204739591,0.99999999991268
3580,VPS26B,1.00015335988588e-17,0.00121827805622243,0.972156418495097,0.99999999991268
2616,RBM33,9.98789395082006e-18,0.00121661662262967,0.972175403189934,0.99999999991268
1698,LBHD1,9.97286956455218e-18,0.00121478651528489,0.972196330296495,0.99999999991268
557,CCNK,9.95139860191767e-18,0.00121217115611372,0.97222626409713,0.99999999991268
1916,MMP24,9.94305923536123e-18,0.00121115534517052,0.972237899164039,0.99999999991268
79,ACAT2,9.93547016192357e-18,0.0012102309267756,0.972248491669922,0.99999999991268
3571,VCPIP1,9.91721517908259e-18,0.00120800730328905,0.972273987799866,0.99999999991268
2956,SLC20A1,9.907640780894e-18,0.00120684105422341,0.972287369437469,0.99999999991268
2323,PEAK3,9.90217391998488e-18,0.00120617514067963,0.97229501308773,0.99999999991268
1226,FUT8,9.89338355916397e-18,0.0012051043945197,0.97230730801654,0.99999999991268
2287,PCED1B,9.88098957908842e-18,0.00120359469465157,0.97232465256135,0.99999999991268
2381,PKMYT1,9.80841388625024e-18,0.0011947543130115,0.972426436728509,0.99999999991268
2403,PLOD3,9.80682202440758e-18,0.00119456040971335,0.972428673461606,0.99999999991268
3094,SPINK9,9.77074532063028e-18,0.00119016593799375,0.972479413843161,0.99999999991268
1182,FGD3,9.73232042640003e-18,0.00118548543524978,0.97253356010655,0.99999999991268
2479,PRDM2,9.73183424844345e-18,0.0011854262143383,0.972534245886917,0.99999999991268
2229,OR9H1P,9.70938649179106e-18,0.00118269187274252,0.972565928362779,0.99999999991268
374,BAZ2A,9.690289095133e-18,0.00118036563556604,0.972592911062306,0.99999999991268
773,CRYZ,9.67296914608398e-18,0.00117825590772752,0.972617405435256,0.99999999991268
1675,KPNB1,9.63320678731215e-18,0.00117341248959804,0.972673721705788,0.99999999991268
3712,ZNF347,9.6145789085198e-18,0.00117114344398195,0.972700144788574,0.99999999991268
3752,ZNF7,9.5974140647145e-18,0.00116905260937746,0.972724515296539,0.99999999991268
119,ADGRF3,9.58540086192161e-18,0.00116758929165694,0.97274158452688,0.99999999991268
963,DUSP1,9.57558748462429e-18,0.00116639393275517,0.97275553603396,0.99999999991268
2367,PIGW,9.56615485061705e-18,0.00116524495186041,0.972768952992723,0.99999999991268
2940,SKAP2,9.53867216135029e-18,0.00116189730952849,0.972808082113929,0.99999999991268
2265,PAPOLA,9.53154040773016e-18,0.00116102859686038,0.97281824533421,0.99999999991268
2136,NOTCH2NLC,9.52867857959563e-18,0.00116068000007945,0.972822324698654,0.99999999991268
3128,SRRT,9.52836400400694e-18,0.00116064168190225,0.972822773144708,0.99999999991268
2667,RIMKLB,9.52427558670026e-18,0.00116014367536753,0.972828602098919,0.99999999991268
919,DNAJA2,9.51493109296974e-18,0.00115900543076276,0.972841929471617,0.99999999991268
2289,PCGF3,9.51395941455332e-18,0.00115888707146508,0.972843315681963,0.99999999991268
3237,TBC1D1,9.50861727238877e-18,0.00115823634980245,0.972850938124703,0.99999999991268
1001,EIF2S1,9.49823859616872e-18,0.00115697213233355,0.972865753083363,0.99999999991268
1649,KIF2A,9.47347221899266e-18,0.00115395536160059,0.972901138425314,0.99999999991268
609,CDC42SE2,9.44888607128187e-18,0.00115096054446109,0.972936312094104,0.99999999991268
3541,UHRF2,9.42990607604927e-18,0.00114864860784952,0.972963496781915,0.99999999991268
1582,IRF7,9.42928459029821e-18,0.00114857290521399,0.972964387387077,0.99999999991268
241,APOBEC3C,9.42857781131945e-18,0.00114848681308503,0.972965400255352,0.99999999991268
3664,ZCWPW2,9.42379076165193e-18,0.00114790370675375,0.972972261463963,0.99999999991268
3691,ZNF131,9.41656320485446e-18,0.00114702332438444,0.97298262392234,0.99999999991268
2469,PPP2R5C,9.41097877852526e-18,0.00114634309029972,0.972990633280869,0.99999999991268
1292,GLB1L3,9.40567734382302e-18,0.00114569732717746,0.972998238965563,0.99999999991268
3579,VPS26A,9.40108487448687e-18,0.00114513792250608,0.973004829270388,0.99999999991268
3791,ZYX,9.38027076143822e-18,0.00114260257360821,0.973034718250406,0.99999999991268
3188,STYX,9.33633321636628e-18,0.00113725057968884,0.973097921586883,0.99999999991268
3103,SPSB3,9.335171740796e-18,0.00113710910136593,0.973099594365459,0.99999999991268
1881,METTL3,9.32623612085699e-18,0.00113602066131993,0.973112467095809,0.99999999991268
1416,HERPUD1,9.32122374058658e-18,0.00113541010766508,0.973119690676579,0.99999999991268
60,AC106865.1,9.30975385224944e-18,0.00113401297060301,0.973136227799886,0.99999999991268
2664,RIF1,9.3008760624355e-18,0.00113293157479394,0.973149034675149,0.99999999991268
999,EIF2AK1,9.29755463152463e-18,0.00113252699420098,0.97315382766027,0.99999999991268
3341,TMEM176B,9.29341461476878e-18,0.00113202270238251,0.973159803104403,0.99999999991268
1846,MBD4,9.29108508807184e-18,0.00113173894477392,0.97316316598499,0.99999999991268
1071,ERMP1,9.26756967038994e-18,0.00112887455232234,0.973197136260593,0.99999999991268
1569,IPMK,9.25849170478507e-18,0.00112776877327533,0.973210261793954,0.99999999991268
1570,IPO4,9.25398322151516e-18,0.0011272195988732,0.973216782856522,0.99999999991268
534,CCDC50,9.24680496013385e-18,0.0011263452211354,0.973227168764221,0.99999999991268
366,BABAM2,9.23929350585268e-18,0.00112543025746202,0.973238041076007,0.99999999991268
3349,TMEM212,9.23565864300832e-18,0.0011249874979995,0.973243303877733,0.99999999991268
670,CHKA,9.22882574259318e-18,0.00112415518837879,0.97325319982299,0.99999999991268
