sortid,genelist,drdist,FC,pValues,pAdjusted
6251,ARID5A,5.32590510628118e-05,0.162790847494595,0.686599941872604,0.999999999999955
3146,FAM46C,5.32215532300011e-05,0.162676232159537,0.686704432449459,0.999999999999955
4248,UCHL1,5.31802548614013e-05,0.162550000161588,0.686819563046123,0.999999999999955
2397,PRR18,5.29209758728193e-05,0.161757491743835,0.68754356473663,0.999999999999955
6935,CYB561A3,5.28302969065195e-05,0.161480323723014,0.687797259818148,0.999999999999955
7693,FADS3,5.27071000074211e-05,0.161103761857703,0.688142336721193,0.999999999999955
3625,DENND3,5.23964921847455e-05,0.16015436246581,0.689014438805544,0.999999999999955
1883,IL1R1,5.23856201704728e-05,0.160121131223757,0.689045018723336,0.999999999999955
11498,CMPK2,5.23119522901311e-05,0.159895959042979,0.689252322792737,0.999999999999955
178,GNA15,5.23054618109683e-05,0.159876120337961,0.689270595348711,0.999999999999955
7726,RP11-47L3.1,5.23011376956378e-05,0.159862903309395,0.689282769700495,0.999999999999955
847,WNT10A,5.21377172758655e-05,0.159363394810806,0.689743301059223,0.999999999999955
5573,SRSF7,5.20839159102041e-05,0.159198946332329,0.689895100529309,0.999999999999955
8477,MFSD2A,5.20349598114234e-05,0.159049307826732,0.690033308171902,0.999999999999955
3012,CD3E,5.1938011284777e-05,0.158752976358162,0.690307225456527,0.999999999999955
4990,AC011893.3,5.18433623163033e-05,0.158463673685943,0.690574931522307,0.999999999999955
2054,RGL4,5.18357502317932e-05,0.158440406698194,0.690596473912417,0.999999999999955
694,C4ORF32,5.18332133151743e-05,0.158432652395438,0.690603653857188,0.999999999999955
5172,SEMA7A,5.16811488373216e-05,0.157967854305171,0.691034396824421,0.999999999999955
3970,EFNA5,5.16516253524012e-05,0.157877613246885,0.691118111083517,0.999999999999955
700,FABP6,5.16509689587206e-05,0.157875606923426,0.691119972611849,0.999999999999955
4507,PDLIM7,5.16389837370844e-05,0.157838973067797,0.691153965033076,0.999999999999955
1232,MAT2A,5.16213004187403e-05,0.157784922491936,0.691204126707359,0.999999999999955
4896,DCTPP1,5.15861486500955e-05,0.157677478102778,0.691303870095143,0.999999999999955
3806,FILIP1,5.153126285788e-05,0.157509714981733,0.691459687613017,0.999999999999955
5142,CDH1,5.15155682789788e-05,0.157461743158176,0.691504261252966,0.999999999999955
3824,SPOCK2,5.1489913224271e-05,0.157383326287896,0.69157714022783,0.999999999999955
7296,ZWINT,5.13659303962019e-05,0.157004362163426,0.691929637917591,0.999999999999955
3164,CD38,5.13476402069842e-05,0.156948456634804,0.691981680715436,0.999999999999955
1505,OASL,5.13472727254363e-05,0.156947333396003,0.691982726455177,0.999999999999955
9330,RP1-34B20.21,5.13469718294708e-05,0.156946413681734,0.691983582716003,0.999999999999955
