SNW1,3.51516272215686e-09
4632427E13RIK,3.51392226101236e-09
NUCKS1,3.50690955285149e-09
PROSER1,3.50646340944201e-09
EPB41,3.50335898853618e-09
CHTOP,3.49113064030211e-09
MINK1,3.48956130976684e-09
UBXN4,3.48776178526985e-09
FAM220A.1,3.48175941992863e-09
PGGT1B,3.47869925148244e-09
BAG4,3.47563541878134e-09
ROCK2,3.47466077031381e-09
NT5DC2,3.47423007697287e-09
TRPS1,3.47242021823741e-09
BLCAP,3.47226431421611e-09
LIMCH1,3.47147688800353e-09
MCEE,3.47037834796699e-09
NT5C3,3.46228871074657e-09
MAPK9,3.45702679849318e-09
NCOA7,3.45672190594244e-09
GALNT2,3.45661811242089e-09
MYL12B,3.45648213866007e-09
DNAJC5,3.45254736577611e-09
LRP12,3.45193224630521e-09
PAPOLA,3.44679608853225e-09
GAD1,3.44674700194302e-09
GM4013,3.43852038748849e-09
HTATSF1,3.43367719119878e-09
FAM120C,3.42927054300569e-09
ANAPC13,3.41969298971487e-09
ABCG1,3.4130163807079e-09
PURB,3.41071896391871e-09
AMOTL1,3.40794549279644e-09
TPK1,3.3993091323403e-09
TENT5C,3.39817538040135e-09
PLEKHG3,3.39594777749628e-09
EXOC5,3.39168894751791e-09
INSR,3.38017656828755e-09
CASK,3.37844112225266e-09
CD200,3.35620157810417e-09
TBC1D24,3.3520314954669e-09
GNAI1,3.35102848831781e-09
PRR15L,3.34666582011286e-09
COMMD7,3.34588150417763e-09
AKAP11,3.34139838198825e-09
DDX55,3.32862004010197e-09
CSNK1E,3.32741817965654e-09
KY,3.32542323960017e-09
FAM126B,3.32459231827919e-09
BOD1L,3.31760078876445e-09
KCNH2,3.2988040832152e-09
CASC3,3.29794481215922e-09
NPC2,3.29395278077996e-09
SLC16A10,3.28985961265139e-09
TET3,3.28809377330635e-09
MAP4K4,3.28490551007941e-09
CCDC12,3.2802920434011e-09
PAN3,3.27778899855968e-09
MRPS33,3.27309944864246e-09
2810013P06RIK,3.26991404198237e-09
ADI1,3.26846764688023e-09
JUP,3.26714841043449e-09
FUBP1,3.26522557334206e-09
DCLRE1C,3.25451441510275e-09
PCNX,3.25430210674721e-09
USP16,3.25185036547533e-09
RIC1,3.25091177780179e-09
GPX2,3.24576865598386e-09
UBE2R2,3.23534866853274e-09
KLC1,3.21300314505262e-09
IMPAD1,3.20966009456839e-09
KDM3B,3.20284592357144e-09
CAPNS1,3.20112530989653e-09
IK,3.19940403561211e-09
TLE2,3.19737229685527e-09
KMT5B,3.1954191731534e-09
GM19412,3.18274367673368e-09
RFK,3.17068025333953e-09
NSF,3.16401957415922e-09
API5,3.15853442143847e-09
MINDY2,3.15791690806553e-09
RYBP,3.15515784434245e-09
BTBD7,3.14847213968932e-09
MTHFD2L,3.14505960057909e-09
ATP5J,3.14396788406012e-09
UBR2,3.13362686265746e-09
AKAIN1,3.13036407706005e-09
D6WSU163E,3.1301289758891e-09
CAND1,3.12852094943469e-09
AVL9,3.12804508607761e-09
CFAP410,3.12732164285101e-09
YWHAB,3.1188004030526e-09
AK1,3.11383376748563e-09
UQCR11,3.11271980956895e-09
ZFP687,3.1061870242982e-09
SLITRK6,3.10017053072267e-09
PRPF19,3.09083860153006e-09
BC004004,3.08821571006931e-09
PPTC7,3.07351474180618e-09
2310022B05RIK,3.06781428905491e-09
YOD1,3.0627949933602e-09
UBE2W,3.06009111921168e-09
FTH1,3.05879821071892e-09
BRPF1,3.04536074246479e-09
PPP2R2A,3.04348119562917e-09
IMPACT,3.04262199135261e-09
STMN3,3.03094752278132e-09
GM49980,3.01913601840177e-09
FLYWCH1,3.00809306363557e-09
RREB1,3.00806686784352e-09
MSL2,3.0061386314554e-09
SPTAN1,2.99571508767221e-09
DCAF1,2.99547467228516e-09
AKR1C14,2.99064088529867e-09
YLPM1,2.98886236520699e-09
TRAPPC11,2.98347682358958e-09
RNF146,2.98087355070166e-09
UBE4B,2.97985222225853e-09
PCK2,2.96858485670059e-09
CAR8,2.96502468233312e-09
MECP2,2.94605196386923e-09
SYAP1,2.94594722294078e-09
G3BP2,2.93377782051111e-09
KALRN,2.9331506071403e-09
CRAMP1L,2.93138586740616e-09
FAM120A,2.92994470877323e-09
PLA2G6,2.9295544651829e-09
RFX7,2.92868440823466e-09
2310010J17RIK,2.92043474469775e-09
FCHO2,2.91886369946511e-09
REPS2,2.9171584025263e-09
FAM169A,2.9141333922424e-09
COPB2,2.91345192998065e-09
STAT5B,2.91254504542549e-09
PPP2CA,2.90824374661229e-09
GMPS,2.90815045791192e-09
LAMP1,2.90437031965679e-09
MTMR6,2.90151006601939e-09
HNRNPH2,2.9013970455463e-09
GLO1,2.8996406726218e-09
AFDN,2.89362234694015e-09
FBXW7,2.88942665933289e-09
FAM98B,2.8893440332497e-09
APC,2.88731078791866e-09
ARHGEF16,2.88214796540786e-09
CDR2,2.87597961352244e-09
PTPA,2.87504957115415e-09
GFPT1,2.87170016331647e-09
TMEM106B,2.86714944634235e-09
BACE2,2.86713452520987e-09
NCOR2,2.85842183331957e-09
MSL3L2,2.85470394340178e-09
PDAP1,2.84906672365425e-09
EXOC4,2.84668833315933e-09
CREB1,2.83946549490836e-09
NOD1,2.8385161666932e-09
BCKDHA,2.83842328822807e-09
IRF2,2.81200462845222e-09
RSPRY1,2.80889080787139e-09
SUZ12,2.80825862605054e-09
FAM120B,2.80296131126552e-09
CALM1,2.7939303793816e-09
GABARAPL1,2.78876553912096e-09
B4GALT6,2.77906854081822e-09
RIPOR1,2.77755231279969e-09
MEOX1,2.77634110422262e-09
MBNL1,2.77568655177141e-09
FRY,2.76562037841905e-09
SSX2IP,2.7629014550301e-09
PAIP2,2.75536347307742e-09
NUP98,2.75293578255082e-09
RAB6A,2.75251331592198e-09
EHMT1,2.75155899221339e-09
TMEM178B,2.74112713358211e-09
TCEAL8,2.74085985087539e-09
TNKS,2.73787079488192e-09
RIF1,2.73514342893509e-09
HNRNPA0,2.72663356045311e-09
ATP13A2,2.72590140998485e-09
MTDH,2.72105687586239e-09
1110038F14RIK,2.71948793115805e-09
LIFR,2.71810545526434e-09
RANBP3,2.71197519523581e-09
ABHD8,2.7104015852631e-09
EP400,2.70684027843179e-09
PRPF40A,2.70129997501768e-09
DYNC1I2,2.70097595145757e-09
ATF7,2.69705891550397e-09
STAU1,2.69113406149519e-09
ZBTB21,2.68934398255073e-09
GMPPB,2.67603179459245e-09
BRSK2,2.67403129922351e-09
STXBP2,2.67240352629069e-09
RASSF3,2.66712451111432e-09
SYF2,2.66593852066389e-09
PKIG,2.65982632468476e-09
ZFP609,2.65939604671061e-09
CPEB4,2.65878378445354e-09
NAA40,2.65726329027595e-09
MLLT3,2.65246998163785e-09
PTPN1,2.65132555886964e-09
HIC2,2.64571008462916e-09
SINHCAF,2.64543755995194e-09
HIST1H1C,2.64438654681056e-09
DCTN1,2.64083176405507e-09
CCDC152,2.639006239634e-09
SLC35E1,2.63567545339126e-09
N4BP1,2.63440147092624e-09
SOCS4,2.63121939864337e-09
SMARCAD1,2.62517571288373e-09
MICU3,2.61510718906342e-09
EIF5B,2.61442417136088e-09
SET,2.60311745397895e-09
RETREG2,2.59665523343118e-09
RAF1,2.59095729037747e-09
SMCHD1,2.58290526882266e-09
TTC14,2.58269671214529e-09
ULK1,2.57920762446801e-09
TTC33,2.57920692330135e-09
SRP72,2.56036491406518e-09
ARFIP1,2.56034638846277e-09
PDGFRL,2.55745635226841e-09
PLD3,2.55642244492938e-09
ZFP664,2.55576712574773e-09
TMEM63B,2.55501190919065e-09
ADGRG1,2.54830988471151e-09
OGFOD1,2.5426862209972e-09
TTC8,2.54026974393719e-09
NFYB,2.53871016803704e-09
RAB12,2.53730504376105e-09
HIPK3,2.53613136881829e-09
TRIP4,2.53591281108088e-09
S100PBP,2.5331315224961e-09
EID1,2.52952209815573e-09
HLCS,2.52567957844544e-09
SIPA1L1,2.5206316073847e-09
MOB2,2.50290723112666e-09
MED13L,2.50185467913184e-09
CHD1,2.49392252104926e-09
ELP4,2.49122615150074e-09
AAR2,2.48774337030351e-09
FAM76B,2.48026066388124e-09
MTMR3,2.47020285403953e-09
GABARAPL2,2.45816165670158e-09
UBFD1,2.45262315581431e-09
TMEM41B,2.45063702463191e-09
BCLAF3,2.44375514061246e-09
PACRG,2.43929637381085e-09
FAM173A,2.43558337440364e-09
MLXIP,2.4315152325425e-09
NCOA1,2.42338994036646e-09
FXR1,2.41308163213097e-09
TMEM256,2.40430643464193e-09
SYNJ1,2.40192792774707e-09
DGKD,2.39866165650651e-09
BOK,2.39611507767704e-09
ARL5B,2.39550940124597e-09
IRF6,2.38685472053514e-09
ZFP869,2.38612244545464e-09
RCN2,2.38338356964126e-09
TMEM131,2.38092400438942e-09
TMEM255A,2.3768281370992e-09
WDR41,2.36822092331599e-09
TMED4,2.36088068824381e-09
CRADD,2.36000193639996e-09
CELF1,2.35566870513065e-09
MMP24,2.34549929843467e-09
GM26917,2.33549381876112e-09
RTN1,2.31776783051618e-09
ZBED5,2.31552688856759e-09
PDXK,2.31356445119867e-09
CCDC9B,2.3069023025543e-09
CNTFR,2.2985431851526e-09
PIK3C3,2.29390501130893e-09
TLE5,2.29306553142567e-09
ERGIC3,2.29274413858189e-09
DCTN4,2.29267949608316e-09
MID2,2.28353214093034e-09
DIRAS1,2.27301686265841e-09
CPD,2.26980555729593e-09
RAB5B,2.26511897033164e-09
PRR12,2.24559167892785e-09
HNF1AOS1,2.2432511767821e-09
COPB1,2.23793320080468e-09
SETD5,2.2363662337212e-09
AGGF1,2.23426919567237e-09
GM15972,2.23301400537188e-09
MAPRE3,2.22286946887317e-09
PIK3CA,2.22256103363596e-09
KDM5C,2.2184371856908e-09
MGAT3,2.21236630820966e-09
AHCTF1,2.21092844506527e-09
TMED7,2.21085595683548e-09
ADGRL3,2.20986956821819e-09
HNRNPK,2.20933675801738e-09
CYB5B,2.20577809586118e-09
OGT,2.19705470277496e-09
NFIA,2.19583491079457e-09
KHDRBS1,2.19524892185895e-09
EIF4B,2.19347283918323e-09
TANC1,2.18568438618964e-09
PPP4R2,2.18064968792304e-09
DNAJB14,2.18054161311912e-09
SGSM2,2.17960214175236e-09
IRF2BP1,2.17729200753705e-09
NDUFA2,2.17623948732653e-09
IFFO1,2.16705649196879e-09
ZFP141,2.16616177137919e-09
FAM222B,2.16167248270294e-09
FUCA1,2.1581925682692e-09
ZFYVE1,2.15569575837782e-09
CBLL1,2.15269920408727e-09
IFT81,2.14811763882974e-09
ZMYND8,2.14732261920261e-09
NAPG,2.14286350266198e-09
MAP3K1,2.14133614984809e-09
EEF2,2.14004324257465e-09
USP40,2.13528085288342e-09
ZEB1,2.13245202808477e-09
APPL1,2.13170519009302e-09
CWF19L2,2.1150087255299e-09
ABCF1,2.11476981472056e-09
TCN2,2.10596311785679e-09
GRAMD1A,2.10332965184318e-09
CPSF6,2.10182738786718e-09
ATP8A1,2.10115166669393e-09
CUL4B,2.100772716503e-09
BCR,2.09339018071369e-09
GANC,2.08600680285855e-09
ZFP277,2.0834115819757e-09
ZMPSTE24,2.08048411834035e-09
CDHR1,2.0739413039065e-09
RTN3,2.07179603187557e-09
CISH,2.05782180355875e-09
XPC,2.05289484964837e-09
LRRC59,2.04651705418167e-09
CDIP1,2.02776479023705e-09
IMMT,2.02733486615784e-09
TMEM184C,2.02487793037379e-09
INPP5K,2.02093320407353e-09
CBX3,2.02048343414612e-09
TCEAL9,2.01916911946774e-09
UBC,2.0189812050907e-09
ACAP2,2.01679941359718e-09
RAB11FIP2,2.00488285012477e-09
2310030G06RIK,1.99855656386379e-09
NAP1L1,1.99806864954332e-09
DCTN5,1.99613414566119e-09
NR1H3,1.99180207424105e-09
BARHL1,1.99100390111273e-09
ZFYVE26,1.98432697357749e-09
MICAL2,1.98234524797182e-09
PPIP5K1,1.97956750269115e-09
CHMP1B,1.97140745425796e-09
TNPO2,1.97098994989546e-09
CDKL5,1.95817108765717e-09
KRT7,1.9221002544683e-09
CCNL1,1.91628855325632e-09
CAD,1.91620038382856e-09
WIPF2,1.90910039819306e-09
PEG13,1.89646298250692e-09
KRIT1,1.89320611854638e-09
SACM1L,1.89300304493686e-09
CAMK2N1,1.89296915336698e-09
CKMT1,1.89156972630081e-09
INA,1.88944035036451e-09
AKR1C13,1.88921112165558e-09
TLE3,1.88842655940746e-09
ZFP326,1.88259330317885e-09
YWHAZ,1.87287972929026e-09
TUFT1,1.86817947512048e-09
CHFR,1.86666890847004e-09
TMEM50A,1.85805564601152e-09
FN3K,1.85578014011274e-09
BICC1,1.85237014057942e-09
PROM1,1.84835664632745e-09
MRTFB,1.8459820062279e-09
AKAP8,1.84458727750975e-09
CCDC191,1.84360544255902e-09
EIF2AK1,1.84123349368913e-09
WDR7,1.84090007258716e-09
DPF2,1.8402149038998e-09
MREG,1.83846901019653e-09
ETFA,1.83575084964844e-09
CDKL1,1.8320265745332e-09
BTG1,1.8286113528009e-09
LRPAP1,1.8250331088188e-09
DIAPH2,1.82217613842837e-09
DCAF12L1,1.81966760143102e-09
ZCCHC14,1.81692346306979e-09
SH3GL2,1.81632582894189e-09
4930503L19RIK,1.80652637515507e-09
NMT2,1.80251844608828e-09
PRKAR1A,1.79937191472169e-09
PRICKLE1,1.79753537518215e-09
HYOU1,1.79642720340049e-09
RAB3A,1.79317947939113e-09
GINM1,1.79153979078347e-09
ZFP955B,1.79148472499061e-09
1110008P14RIK,1.79065213958331e-09
CPEB1,1.79038818191677e-09
ZFP397,1.7900264015491e-09
ATP5E,1.78569466138992e-09
GALNT1,1.77677612324473e-09
EIF2S3X,1.77036882937175e-09
ARIH1,1.76683350883161e-09
RAB1A,1.76518616440218e-09
WBP4,1.74611997802294e-09
INPP4A,1.7400742077956e-09
GM4673,1.73681774680994e-09
DYNLT1C,1.73498384051379e-09
TENT5A,1.72591965897355e-09
EED,1.72573900632118e-09
ZMYM3,1.72371345361645e-09
AK3,1.7071202164628e-09
TAF4,1.70478396814293e-09
DDX41,1.70288248245037e-09
LONRF1,1.69589713434867e-09
XBP1,1.69271849076656e-09
HIST1H2AE,1.69153456210671e-09
SEMA4B,1.68948283120716e-09
CNTNAP2,1.68910477416546e-09
MYO18A,1.68869521036704e-09
DCAF5,1.68728496001036e-09
TSHZ3,1.68201166329903e-09
CCDC6,1.68005903928602e-09
ZFP738,1.66931945475989e-09
NSMAF,1.66262025776606e-09
SMYD3,1.6545603502067e-09
RNF113A2,1.6521624098255e-09
TRMT1,1.64067936464189e-09
C2CD3,1.63828668492646e-09
DHX15,1.63741101271413e-09
METAP2,1.63654291031966e-09
TMPO,1.63452334800045e-09
FAM161A,1.63402305594319e-09
HPS4,1.63400919671172e-09
SNX30,1.627998775254e-09
SMG6,1.62596890642764e-09
RESP18,1.62536470855159e-09
SOWAHA,1.6202831239777e-09
LRCH1,1.61954649746347e-09
CDK13,1.60127704620807e-09
MTMR1,1.59805465038504e-09
DYNLL2,1.59521613196331e-09
CDON,1.59216938521395e-09
NVL,1.58447946061884e-09
TRIM9,1.58344897509694e-09
WASHC4,1.57281937887508e-09
YTHDF2,1.56917094307742e-09
VKORC1,1.56386205026822e-09
MARCH6,1.56331272121519e-09
KLHL22,1.56158308542303e-09
ALDH2,1.56125151409294e-09
NCOA3,1.5560213745011e-09
ARFGEF2,1.54959630860939e-09
MYL6,1.54303665655293e-09
AFG3L2,1.53309046686363e-09
ZFP651,1.52886456844048e-09
COBLL1,1.5270748738369e-09
AC109619.1,1.5257777502791e-09
EVA1B,1.52127007269151e-09
CPE,1.51823170320731e-09
ECI2,1.51632797206364e-09
KIF5B,1.51324209374165e-09
MMS19,1.51161729161542e-09
SIRT1,1.51039156640834e-09
FAM193A,1.49948264790008e-09
GPRC5C,1.49821697118219e-09
EFR3A,1.48228808336844e-09
NR3C2,1.47428995455994e-09
HIP1,1.46274299793679e-09
LIAS,1.46268290844781e-09
ELAVL1,1.46071037848042e-09
ZFC3H1,1.45518973776315e-09
MID1IP1,1.45254588785414e-09
TM7SF3,1.45054222967691e-09
HMGB1,1.44643334504956e-09
FEM1A,1.44165940448308e-09
FKBP1A,1.44052896088445e-09
TERF2IP,1.44038408616337e-09
RIPK4,1.43973368028401e-09
FAF2,1.42855393572254e-09
CHM,1.42582834728193e-09
CCDC34,1.41572045180735e-09
PARN,1.41547258429556e-09
EDEM2,1.39809420867013e-09
OCIAD1,1.397300442543e-09
CUTAL,1.39722608651868e-09
GIT2,1.39109210193187e-09
KIFAP3,1.39004744779388e-09
RBMX2,1.38713282942344e-09
ALG11,1.38349413618649e-09
CDKL2,1.38250399581881e-09
EEF2K,1.37497858525747e-09
TMEM8,1.37373364726338e-09
FBXL16,1.37321454289535e-09
KBTBD2,1.35834722005136e-09
RUFY2,1.35652521691189e-09
TECR,1.35283981849378e-09
RAB2A,1.35055521586914e-09
STK11IP,1.34833204054829e-09
SMC5,1.34677433714764e-09
RPIA,1.34101931469051e-09
SFR1,1.33090413406877e-09
DCLRE1A,1.33059919181032e-09
DRAP1,1.32996879369244e-09
GABPB2,1.32806275776966e-09
2700062C07RIK,1.32706348075963e-09
USE1,1.32290237837383e-09
APLP2,1.32216098265532e-09
FAM117B,1.31405390359297e-09
NFIX,1.31058929564622e-09
ZFP36L2,1.30966523612023e-09
PLEKHA4,1.30953740518684e-09
PTK2B,1.30803407733687e-09
CCDC136,1.30687270014408e-09
FAM193B,1.30657993625566e-09
TOMM70A,1.30379363959419e-09
DDHD2,1.30287465811772e-09
DDX3Y,1.29612835318562e-09
ZFP2,1.28897906291276e-09
GM4356,1.28855804517251e-09
DENND6A,1.2874231555193e-09
CC2D2A,1.28689977284275e-09
RAD23B,1.28499889438489e-09
SKI,1.28487457677842e-09
PIM1,1.28247103795464e-09
FNIP1,1.2822860796008e-09
MTCL1,1.28062571217301e-09
PICALM,1.27275460892633e-09
HIPK1,1.27256270627561e-09
NCK2,1.26986007993963e-09
SVIL,1.26637015494578e-09
PRKAB2,1.25001007591736e-09
HOOK2,1.24543850221301e-09
MED25,1.23620719635368e-09
ZDHHC1,1.23434190574107e-09
BAIAP2,1.22941771330554e-09
ULK4,1.22910727712269e-09
TGFBR3,1.22621821265183e-09
ZBTB1,1.22605188084859e-09
LSG1,1.22595824850121e-09
ATP5L,1.22547395630552e-09
FER,1.22186026893207e-09
PRR14L,1.22140433838311e-09
CSTF1,1.21941737186247e-09
MKRN1,1.21465338307937e-09
FAM172A,1.20470209273138e-09
ASH2L,1.19538657465909e-09
SLTM,1.19447908230831e-09
STARD7,1.19128764390871e-09
JPH3,1.18598624270193e-09
KHK,1.1832311875573e-09
NHSL2,1.17738763925702e-09
CYHR1,1.17480338678586e-09
TCP11L2,1.16324499016973e-09
SP3,1.15772509596448e-09
UPF2,1.14875069679207e-09
ZKSCAN3,1.14824930307713e-09
RBBP6,1.14745444751782e-09
PRKCA,1.14585410501632e-09
ABRAXAS2,1.14169639420801e-09
NAA30,1.13330000462306e-09
H3F3A,1.12764797074942e-09
SLC12A9,1.12707351195984e-09
NUMA1,1.12443541710019e-09
GPR27,1.12112235994609e-09
ARHGAP21,1.12059196049514e-09
PPT1,1.11802333496083e-09
CLASP2,1.1162918612431e-09
SNX25,1.10388563004517e-09
BLVRB,1.09140948421005e-09
BCOR,1.08736887549575e-09
NDUFA1,1.08056274046323e-09
AQP4,1.07865781474934e-09
TRAM1,1.07707592170846e-09
FEM1B,1.07518081052305e-09
CGGBP1,1.06696886123226e-09
ARHGEF11,1.06463705030411e-09
FIP1L1,1.0639368157824e-09
FMR1,1.05599138120684e-09
ZC3H4,1.05557164083069e-09
TBC1D22B,1.05188386407084e-09
PPP3R1,1.048307417059e-09
CKAP5,1.04669610745411e-09
ORC2,1.04275555049384e-09
NDRG1,1.04179986056512e-09
STXBP6,1.04090797482714e-09
RABGAP1,1.03877535768879e-09
ZFP68,1.0355149855263e-09
SNX13,1.02982029797878e-09
MTF1,1.0290733165484e-09
SLC12A5,1.02123558757864e-09
LIMD1,1.02123557840995e-09
MALT1,1.01039997177096e-09
SDHAF4,1.00479883039484e-09
INPPL1,1.00352566777525e-09
ZFP251,1.00187093471432e-09
CAB39L,9.99060774494107e-10
PDE8A,9.9547687520741e-10
EHBP1,9.93983463452171e-10
PLCL2,9.93818908172227e-10
NLK,9.93818901285472e-10
PAFAH1B2,9.92987239572582e-10
PRKD1,9.90129229237575e-10
SCAI,9.82548197840738e-10
SLCO3A1,9.81319054437337e-10
PCGF5,9.80915989981172e-10
FLOT1,9.76697806117369e-10
ESYT1,9.756849221943e-10
SOS1,9.7301251103828e-10
XPR1,9.62867418450007e-10
LARP4B,9.62692597291814e-10
RNF139,9.5517732482764e-10
MED23,9.46014168712159e-10
SP1,9.42506639366909e-10
ISOC1,9.37703442831221e-10
ZKSCAN7,9.28298044864318e-10
WDR45B,9.26977827237736e-10
PAWR,9.26275688583078e-10
PRPF4,9.25821054463331e-10
NADK2,9.20807018469903e-10
NFATC3,9.18418673278293e-10
NAV3,9.17243192123114e-10
CHUK,9.11637911747227e-10
CRKL,9.09115225109002e-10
LRRFIP1,9.02428512604662e-10
ZNFX1,9.01299408645901e-10
HABP4,9.00977346077179e-10
CEP57,8.98638816774931e-10
DZANK1,8.94905704472089e-10
EMSY,8.93102272849017e-10
ZADH2,8.92754412186102e-10
CNOT3,8.92476955342211e-10
YWHAE,8.90403830678162e-10
CCDC82,8.81601310205273e-10
FAR1,8.72559897905604e-10
ZFP451,8.72559891043724e-10
MAP6,8.68045198698619e-10
REV3L,8.67794234271344e-10
SLC38A9,8.61235185787455e-10
METTL18,8.56771751458941e-10
SRSF10,8.4798859478604e-10
ZFP512,8.39399793194821e-10
ACTR2,8.38992787726331e-10
HMGCLL1,8.36800747191081e-10
SREK1IP1,8.35986553222064e-10
ASXL1,8.34576892990563e-10
LRP3,8.34515778154971e-10
MED12L,8.33649104356713e-10
ZFP60,8.3002912660605e-10
SLC7A8,8.25766139399643e-10
ANKRD39,8.01573793874609e-10
LSM6,7.98648807647995e-10
DNAL1,7.97964326139045e-10
POR,7.96630124922708e-10
USPL1,7.94532501424701e-10
RUFY1,7.91342149905295e-10
HDAC5,7.85056465625639e-10
ANKRD10,7.84924806271404e-10
AP3M1,7.82344891296444e-10
HES6,7.81578856296252e-10
ACVR1,7.80379552758321e-10
IFT74,7.78311022931713e-10
KIF21A,7.76102898938433e-10
SLX1B,7.75318022383828e-10
MIPOL1,7.7486198208856e-10
AGA,7.69783909358533e-10
MTSS2,7.66360043413813e-10
AKIRIN1,7.47642324578382e-10
HSP90AB1,7.44540290499327e-10
SETD3,7.43892185878515e-10
GON4L,7.41080057380406e-10
IVD,7.35788873911525e-10
PPFIBP1,7.35408041740152e-10
ZFP1,7.33767103955619e-10
CANX,7.21008838466807e-10
HECA,7.19904286864081e-10
CCDC92,7.1516505511215e-10
GM20300,7.14474489755877e-10
SCAF8,7.07160504120478e-10
TMEM184B,7.05412293382363e-10
BCORL1,7.05241640062269e-10
P4HB,7.02298471582468e-10
PHYH,6.96928884743788e-10
SRCAP,6.94393291793058e-10
STAT3,6.9209275318324e-10
HIST1H3E,6.91254067266083e-10
CWC25,6.89455042784765e-10
LRIF1,6.81472289009821e-10
TRPC4,6.78621614629697e-10
MARCH4,6.74848463454766e-10
SLC4A1AP,6.73868154565007e-10
TARSL2,6.73078250571972e-10
MLLT6,6.73078248964521e-10
MAT2B,6.72724471102971e-10
UBP1,6.72675172076789e-10
DNAJC7,6.69707029648828e-10
CCDC166,6.68012086912917e-10
PLAG1,6.66755080788643e-10
PCBD1,6.61872540993746e-10
RBM43,6.61239087590421e-10
CNOT6,6.57757876455995e-10
CCND2,6.56748722968306e-10
SCMH1,6.51680317062314e-10
ZFP729A,6.48501237988422e-10
ZER1,6.48501235433323e-10
GM26638,6.48501233790056e-10
PPL,6.47925806646127e-10
QK,6.46168929299426e-10
PAXBP1,6.4562522627148e-10
GPALPP1,6.41805369458956e-10
PHTF1,6.40860287354455e-10
XK,6.34148894603509e-10
INPP5A,6.32008541459068e-10
TPP1,6.305930907338e-10
THRB,6.28742047034594e-10
RCAN2,6.27150913061335e-10
ARHGEF17,6.24936144333151e-10
PPHLN1,6.23192511061816e-10
RANBP10,6.2285746935592e-10
INS2,6.22768139820208e-10
SOCS7,6.19277992980969e-10
TCEANC,6.19245364108844e-10
PSD,6.11085385641057e-10
TNS2,6.08563502872368e-10
PTMA,6.07237033733751e-10
NUP88,6.06222348473925e-10
PSMF1,5.91615481538248e-10
AGBL4,5.88876571608644e-10
MLH3,5.86765473465495e-10
REXO4,5.80569765539571e-10
FOXK1,5.8056975792182e-10
PGRMC2,5.79904959181895e-10
RANBP9,5.7644726268521e-10
TRIM35,5.75321503022547e-10
MTMR7,5.75268457343866e-10
CST3,5.73249833527399e-10
ZMYND11,5.72376450542891e-10
PRKCB,5.72261147460631e-10
NEK9,5.67716223064178e-10
CD164,5.67332848612484e-10
FSD1L,5.67309858335697e-10
AXIN1,5.62453607354625e-10
NCAPD3,5.53370543886141e-10
ARID5B,5.50981729873049e-10
USF2,5.44326815610474e-10
IKBKB,5.39250054309056e-10
ATE1,5.28080968267095e-10
CABP7,5.23984976446083e-10
EXOC2,5.23805669946667e-10
NENF,5.2301683837311e-10
ACAD12,5.19911610719356e-10
ZFP764,5.18417119222234e-10
GATD1,5.18299649523046e-10
PNRC2,5.17853725654853e-10
SHPRH,5.17599231671025e-10
SLC9A3R1,5.12534867134065e-10
ZSCAN26,5.0745185605391e-10
SDF2,5.02527639623278e-10
MATR3,5.02526090630935e-10
CACNB3,5.01294678983892e-10
MAP3K7,5.00423101932117e-10
KLHL28,4.87924103054227e-10
ACO2,4.87250372084285e-10
SPINT1,4.84882608548981e-10
HMBOX1,4.84516630485983e-10
E130311K13RIK,4.83999106640147e-10
CEP19,4.81176612777965e-10
TOX,4.79396086237975e-10
SCP2,4.75609343011283e-10
AKR1C12,4.73728627559732e-10
MTF2,4.70176368073836e-10
MLF2,4.66533051254404e-10
PRDX6,4.64654914732658e-10
PIAS1,4.63203709927985e-10
ATP1A1,4.62678585839712e-10
LAPTM4A,4.61899816461619e-10
PCCA,4.60036849856478e-10
URI1,4.49492649443044e-10
MPHOSPH9,4.4054260899039e-10
ATP1B1,4.33823035562029e-10
DENND5A,4.28838019101587e-10
WAPL,4.28304223482918e-10
RBM18,4.27618416269368e-10
TTC38,4.20670173852276e-10
MAPK1,4.19254584208416e-10
ATRN,4.16844579299895e-10
VPS4B,4.10638761404769e-10
TCF20,4.05815130406652e-10
ZFP729B,4.05815126395981e-10
UPF1,4.00703176657025e-10
AGTPBP1,4.00359530845071e-10
SMG7,3.96327254007855e-10
EPS8L2,3.95964876342117e-10
BRD9,3.95964875964108e-10
SELENON,3.95964874113459e-10
IPO9,3.90995953044264e-10
CDC23,3.78624998833935e-10
GZF1,3.78499516079665e-10
PNPLA8,3.7328695220616e-10
TMEM101,3.72843488715065e-10
PKN2,3.72267305071812e-10
SPC25,3.69645334352755e-10
R3HDM1,3.69030653112967e-10
METAP1D,3.59970500146056e-10
DDX42,3.4677900986338e-10
ATXN10,3.45366700410434e-10
ANKRD27,3.40412599127949e-10
TRIM24,3.40412597061285e-10
PWWP2A,3.37456673509341e-10
CHORDC1,3.32119789194642e-10
ISCU,3.18543434003538e-10
PPP1R37,3.18427951540603e-10
CPT1C,3.17077771725307e-10
SOS2,3.0343926556659e-10
RNF34,2.93899513942434e-10
DGLUCY,2.91053946256248e-10
SPOPL,2.9052806453315e-10
SIMC1,2.88567454118811e-10
D3ERTD751E,2.88567441519967e-10
PHYHIPL,2.87779217057264e-10
OSTM1,2.87177445107393e-10
NONO,2.83421049325212e-10
BBS4,2.77507207022238e-10
DNAJC13,2.74426773498531e-10
